id_del_curso;Área;Nombre;;Precio;Vistas;Suscriptores;Nivel
808542;Diseño;Sketchbook Pro para principiantes;https://www.udemia.cl/learn-sketchbook-pro-in-a-weekend/;;1657;46;Nivel principiante
711688;Diseño;Aprender Photoshop CC 2014 en árabe egipcio;https://www.udemia.cl/photoshop-egipto-arabe/;;1150;68;Nivel principiante
1221032;Diseño;Creación de un póster de collage de fotos digitales;https://www.udemia.cl/criando-poster-digital-foto-colagem/;;1;0;Todos los niveles
1197206;Diseño;Clase magistral de Illustrator CC;https://www.udemia.cl/illustrator-cc-masterclass/;;462;50;Todos los niveles
1114164;Diseño;Affinity Designer: creación de patrones perfectos;https://www.udemia.cl/affinity-designer-making-seamless-patterns/;;35;13;Todos los niveles
1185390;Diseño;Cómo producir libros electrónicos y libros con Adobe Indesign CC y CS6;https://www.udemia.cl/how-to-produce-ebook-and-books-with-adobe-indesign-cc/;;37;6;Todos los niveles
1156778;Diseño;Cómo estilizar tus fotos en Photoshop con superposiciones de color;https://www.udemia.cl/how-to-stylize-your-photos-in-photoshop-with-color-overlays/;;3512;58;Todos los niveles
1240730;Diseño;Dibujo Arquitectónico Para Creativos;https://www.udemia.cl/architectural-drawing-for-website-and-logo-designers/;;5;0;Todos los niveles
63712;Diseño;crear 9 diseño de logotipo profesional versión completa;https://www.udemia.cl/create-9-professional-logo-design-full-version-beginner/;;91;3;Todos los niveles
579202;Diseño;Cómo hacer tarjetas de visita como un profesional;https://www.udemia.cl/los-secretos-de-hacer-tarjetas-de-negocio-como-un-profesional/;;593;3;Nivel principiante
1181652;Diseño;Photoshop: Automatiza invitaciones con bloque de notas y Excel;https://www.udemia.cl/curso-photoshop-automatiza-invitaciones-bloc-de-notas-excel/;;86;2;Nivel principiante
991416;Diseño;Historia del Arte y Diseño del siglo XV al XXI;https://www.udemia.cl/historia-del-diseno-abc/;;319;11;Nivel intermedio
978462;Diseño;Serie de modelado de Blender - Volumen dos;https://www.udemia.cl/blender-modelling-series-volume-two-master-object-mode/;;1526;3;Todos los niveles
1171720;Diseño;Aprenda a crear un paquete de identidad de marca entregable;https://www.udemia.cl/learn-to-create-deliverable-brand-identity-package/;;915;5;Nivel principiante
1095488;Diseño;Adobe photoshop La tierra voladora composición;https://www.udemia.cl/adobe-photoshop-the-flying-land-compositing/;;2;0;Todos los niveles
49553;Diseño;Habilidades esenciales para diseñadores - Enmascaramiento;https://www.udemia.cl/photoshop-masking/;;646;30;Todos los niveles
177584;Diseño;adobe indesign cs6;https://www.udemia.cl/adobe-indesign-cs62/;;5;0;Nivel principiante
1151342;Diseño;Cómo diseñar materiales promocionales simples en Photoshop;https://www.udemia.cl/how-to-design-simple-promotional-materials-in-photoshop/;;521;5;Nivel principiante
939882;Diseño;Adobe Illustrator: aprende a diseñar un logotipo fácilmente.;https://www.udemia.cl/diseño-de-logotipo-en-adobe-illustrator/;;371;5;Todos los niveles
839536;Diseño;Comienza a hacer cómics con Manga Studio 5 / Clip Studio Paint;https://www.udemia.cl/empezar-a-hacer-comics/;;5301;125;Nivel intermedio
673142;Diseño;curso de maestría - realista zeichnen lernen;https://www.udemia.cl/realistisch-zeichnen-lernen-augen/;;280;46;Todos los niveles
938680;Diseño;Logo Design Made Easy: Crea tu propio logo en PowerPoint;https://www.udemia.cl/logodesignmadeeasy/;;1086;17;Todos los niveles
507726;Diseño;Tipografía: aprenda los conceptos básicos para construir una base sólida;https://www.udemia.cl/typography-elements-course-a-beginner-guidelines-class/;;5850;19;Todos los niveles
586914;Diseño;Aprende Photoshop con Ejercicios Prácticos.;https://www.udemia.cl/aprende-photoshop-con-ejercicios-practicos/;;3;0;Nivel intermedio
1161864;Diseño;Diseño impreso - Preimpresión para offset en Illustrator;https://www.udemia.cl/diseno-impreso/;;33;9;Todos los niveles
1105636;Diseño;Cómo diseñar un personaje 2D en Illustrator;https://www.udemia.cl/2d-character-in-illustrator/;;1;1;Nivel principiante
913194;Diseño;adobe ilustrador | Máster en 3D;https://www.udemia.cl/adobe-illustrator-master-in-3d/;;445;4;Todos los niveles
525446;Diseño;dibujar un gatito;https://www.udemia.cl/dibuja-un-gatito/;;3812;68;Todos los niveles
672112;Diseño; Adobe Illustrator CS5 MAC;https://www.udemia.cl/adobe-illustrator-cs5-k/;;1;0;Nivel principiante
951912;Diseño;Adobe: cómo crear un título de video/banner web profesional;https://www.udemia.cl/adobe-how-to-create-a-professional-video-title-or-web-banner/;;1606;8;Todos los niveles
311846;Diseño;Cómo crear personajes vectoriales en Illustrator o Photoshop;https://www.udemia.cl/how-to-create-vector-characters-in-illustrator-or-photoshop/;;92;3;Nivel principiante
1047408;Diseño;Diseño fácil de libro para colorear;https://www.udemia.cl/diseno-de-libros-para-colorear-faciles/;;0;0;Nivel principiante
757900;Diseño;Canva: diseño de portada de libro;https://www.udemia.cl/canva-book-cover-design/;;3377;20;Nivel principiante
192726;Diseño;Diseño de Logo para Emprendedores;https://www.udemia.cl/introduction-to-logo-design/;;274;10;Todos los niveles
1163644;Diseño;Master Terrazzo: creación de teselas vectoriales con Adobe Illustrati;https://www.udemia.cl/master-terrazzo/;;2;1;Nivel intermedio
424770;Diseño;Diseño de libros con MS Word y Canva;https://www.udemia.cl/aumenta-tus-ventas-con-diy-design-for-non-techy-emprendedores/;;1825;24;Nivel intermedio
943724;Diseño;Dibujo de coches con herramientas analógicas sencillas;https://www.udemia.cl/car-sketching-with-markers/;;23;5;Todos los niveles
1091360;Diseño;Cómo Dibujar Animales Majestuosos: Gatos;https://www.udemia.cl/draw-majestic-cats/;;1356;4;Todos los niveles
686430;Diseño;Curso de Corel Draw: Como Hacer Todo para tu Fiesta Temática;https://www.udemia.cl/coreldraw-para-eventos/;;10;3;Todos los niveles
1165588;Diseño;El arte del diseño de iconos: cree diseños de iconos planos personalizados;https://www.udemia.cl/the-art-of-icon-design-create-custom-flat-icon-designs/;;778;2;Nivel intermedio
1133716;Diseño;Adobe Illustrator CC Avanzado;https://www.udemia.cl/adobe-illustrator-advanced/;;11;1;Todos los niveles
860656;Diseño;Estudio de Diseño Gráfico;https://www.udemia.cl/estudio-de-diseno-grafico/;;110;9;Todos los niveles
852060;Diseño;Habilidades esenciales para diseñadores - Adobe Bridge;https://www.udemia.cl/essential-skills-for-designers-adobe-bridge/;;14;5;Todos los niveles
496430;Diseño;Diseño infográfico: cómo crear tu propia infografía;https://www.udemia.cl/infographic-design-how-to-create-your-own-infographic/;;84;8;Todos los niveles
946326;Diseño;Aprenda caligrafía, animación de escritura a mano con After Effects;https://www.udemia.cl/animate_calligraphy_art/;;116;1;Todos los niveles
490392;Diseño;Primeros pasos con Illustrator CC;https://www.udemia.cl/empezando-con-illustrator-cc2/;;92;10;Nivel principiante
775252;Diseño;DISEÑO DE LOGOTIPO EN POWERPOINT;https://www.udemia.cl/logo-design-in-powerpoint-create-logos/;;1046;12;Nivel intermedio
278948;Diseño;Conviértete en un diseñador gráfico profesional;https://www.udemia.cl/conviértete-en-un-diseñador-gráfico-profesional-udemy/;;3618;345;Nivel principiante
381828;Diseño;Aprende diseño de aplicaciones móviles en Photoshop;https://www.udemia.cl/design-iosandroid-icons/;;11;1;Nivel intermedio
544944;Diseño;Cómo ilustrar en Flash;https://www.udemia.cl/how-to-illustrate-in-flash/;;5;2;Nivel intermedio
930416;Diseño;Cómo diseñar una tarjeta de presentación en Photoshop (para principiantes);https://www.udemia.cl/businesscarddesignphotoshop/;;5086;197;Todos los niveles
413180;Diseño;Pintura digital para personajes de dibujos animados;https://www.udemia.cl/pintura-digital-para-personajes-de-dibujos-animados/;;2044;108;Todos los niveles
