ID_Curso;;URL;Precio;Suscriptores;Vistas;Nivel;Área
538560;Forex: calcule el tamaño del lote como un profesional;https://www.udemia.cl/forex-calculate-lot-size-like-pro/;20000;14;543;Todos los niveles;Finanzas
1189592;Capacitación de QuickBooks 2015 para principiantes;https://www.udemia.cl/free-training-quickbooks-2015/;200000;21;2506;Nivel principiante;Finanzas
1178820;La única estrategia de inversión que necesita para su jubilación;https://www.udemia.cl/la-unica-estrategia-de-inversion-que-necesita-para-su-jubilacion/;200000;14;827;Todos los niveles;Finanzas
1078520;Cómo comenzar a operar con acciones de centavo en 10 sencillos pasos 2017;https://www.udemia.cl/penny-stock-trading-analyzing-the-most-rentable-stocks/;50000;58;7750;Nivel principiante;Finanzas
1233350;Aprenda a operar con la acción del precio desnudo de Forex Acapulco Trade;https://www.udemia.cl/forex-naked-price-action-acapulco-trade/;70000;9;288;Nivel intermedio;Finanzas
302456;Conceptos básicos de contabilidad: comprender los fundamentos;https://www.udemia.cl/contabilidad-básica/;75000;45;853;Todos los niveles;Finanzas
537748;Crowdfunding de inversión 101 (también conocido como Equity Crowdfunding);https://www.udemia.cl/crowdfund-investing-101-the-basics-of-equity-crowdfunding/;0;181;4607;Nivel principiante;Finanzas
427040;Cómo comprar opciones baratas: modelo de precios de comercio de opciones;https://www.udemia.cl/options-black-scholes-modelo/;200000;2;658;Nivel principiante;Finanzas
1225564;Negociación de acciones de centavo: una guía para todos los niveles en 2017;https://www.udemia.cl/trading-penny-stocks-a-guide-for-all-levels/;150000;138;9221;Todos los niveles;Finanzas
572992;El curso de capacitación en habilidades de analista financiero (FAST) 2017;https://www.udemia.cl/the-financial-analyst-skills-training-fast-course-2017/;100000;31;589;Todos los niveles;Finanzas
858764;Forex cómo los comerciantes vencen al mercado con poca experiencia;https://www.udemia.cl/forex-how-traders-beat-the-markest-with-little-experience/;100000;0;0;Todos los niveles;Finanzas
867440;El último plan de negociación de Fibonacci para Forex y acciones;https://www.udemia.cl/fibonacci-trading-strategy/;200000;15;399;Todos los niveles;Finanzas
1151398;De 0 a 1: Teoría y Valoración de Bonos;https://www.udemia.cl/from-0-to-1-bond-theory-and-valuation/;50000;2;223;Nivel principiante;Finanzas
1041522;ACCA FA1 Registro de transacciones financieras;https://www.udemia.cl/acca-fa1-recording-financial-transactions/;50000;8;49;Nivel intermedio;Finanzas
619786;Aprenda a invertir no Tesouro Direto Passo a Passo;https://www.udemia.cl/tesouro-direto-passo-a-passo/;35000;10;62;Todos los niveles;Finanzas
1209556;Cómo operar en el mercado Forex;https://www.udemia.cl/mercado-forex/;200000;0;6;Nivel principiante;Finanzas
407658;¡Cree su propio robot automatizado de comercio de acciones en EXCEL!;https://www.udemia.cl/comercio-automatizado-excel/;150000;45;461;Todos los niveles;Finanzas
65110;Operaciones diarias exitosas con Fibonacci;https://www.udemia.cl/use-fibonacci-on-thinkorswim-to-day-trade/;200000;135;869;Todos los niveles;Finanzas
788756;8. Calendarios de amortización;https://www.udemia.cl/horarios-de-amortización/;20000;1;225;Nivel principiante;Finanzas
725658;Opciones de negociación para rendimientos consistentes: diferenciales de calendario;https://www.udemia.cl/trading-options-for-consistent-returns-calendar-spreads/;200000;69;1214;Nivel principiante;Finanzas
1224262;Lleve su carrera al siguiente nivel con MBA Finance;https://www.udemia.cl/lleva-tu-carrera-al-siguiente-nivel-con-mba-finance/;50000;10;618;Todos los niveles;Finanzas
843536;CFA Nivel I Taller 2: Informes y análisis financieros I;https://www.udemia.cl/cfa-workshop-2/;20000;2;126;Nivel intermedio;Finanzas
894336;Pin Bars: la señal de comercio de Forex más poderosa;https://www.udemia.cl/ganar-dinero-en-forex-usando-pin-bars/;200000;16;494;Todos los niveles;Finanzas
986272;Modelos mentales para Wall Street: conviértase en un mejor comerciante;https://www.udemia.cl/modelos-mentales-para-wall-street/;0;50;1067;Nivel principiante;Finanzas
1225674;Operaciones de alta frecuencia n.º 2: Estructura e instrumentos del mercado;https://www.udemia.cl/high-frequency-trading-2-market-structure-instruments/;50000;11;1732;Todos los niveles;Finanzas
1225686;Calculando valor de ventas;https://www.udemia.cl/formacao-de-precos-em-projetos/;35000;3;32;Todos los niveles;Finanzas
1107954;Comercio de divisas para principiantes;https://www.udemia.cl/fx-trading-for-beginners/;20000;0;16;Nivel intermedio;Finanzas
425126;Revisión del examen 1 - Contabilidad gerencial (U of H);https://www.udemia.cl/exam-1-review-mgr-acct/;30000;9;47;Todos los niveles;Finanzas
917172;Contabilidad y finanzas para banqueros: un estudio completo;https://www.udemia.cl/crash-course-on-financial-management/;180000;9;3056;Nivel intermedio;Finanzas
714188;La verdadera 'salsa secreta para el éxito en el mercado de valores';https://www.udemia.cl/stockmarketsuccesssecretsauce/;200000;2;23;Nivel principiante;Finanzas
364034;Monatlich Geld anlegen;https://www.udemia.cl/monatlich-geld-anlegen/;30000;135;5983;Todos los niveles;Finanzas
548764;¡Tácticas de compraventa de divisas, que funcionan!;https://www.udemia.cl/forex-trading-tactics-that-work/;20000;1;10;Nivel principiante;Finanzas
475912;Análisis técnico 101: Diez reversiones primarias de velas japonesas;https://www.udemia.cl/trading-stocks-successfully-01-ten-primary-reversal-patterns/;95000;85;1741;Nivel principiante;Finanzas
302468;La contabilidad es fácil (para principiantes);https://www.udemia.cl/fundamentos-de-contabilidad/;20000;12;3870;Nivel principiante;Finanzas
1172370;Curso Completo de Plan de Negociación para Acciones y Forex (10 Horas);https://www.udemia.cl/killer-trading-plan-6-year-old-can-invest-10-hours-stocks-forex-etf/;200000;14;1087;Todos los niveles;Finanzas
1193056;Mi estrategia de Forex que gana consistentemente una y otra vez;https://www.udemia.cl/my-forex-strategy-that-help-me-consistently-wining/;200000;23;204;Todos los niveles;Finanzas
756520;El Curso Completo de Banca de Inversión 2017;https://www.udemia.cl/el-curso-completo-de-banca-de-inversiones-2016/;195000;809;8575;Nivel intermedio;Finanzas
476880;Kabucom_start;https://www.udemia.cl/kabucom_start/;20000;819;7183;Todos los niveles;Finanzas
851288;¿Cómo funciona Bitcoin? Ein Einführungskurs.;https://www.udemia.cl/wie-funktionieren-bitcoin-ein-einfuhrungskurs/;20000;4;14;Todos los niveles;Finanzas
575476;Cómo ganar algo de Bitcoin cada vez que usa un motor de búsqueda;https://www.udemia.cl/getting-paid-to-search-the-web/;20000;23;89;Nivel Experto;Finanzas
777276;Finanzas corporativas 101: valoración de acciones;https://www.udemia.cl/corp-fin-101-equity-valuation/;50000;14;1071;Nivel principiante;Finanzas
1107904;Robots de Forex: espere ganar 175%pa! Incluye Robot de Fx!;https://www.udemia.cl/forex-robots/;130000;49;315;Nivel principiante;Finanzas
332690;MAPA DEL MERCADO COMERCIAL;https://www.udemia.cl/trading-market-map/;45000;32;1489;Todos los niveles;Finanzas
315716;Cómo obtener un préstamo comercial;https://www.udemia.cl/como-obtener-un-prestamo-comercial/;20000;1;1;Todos los niveles;Finanzas
460652;Cree su propio fondo de cobertura: negocie acciones como un administrador de fondos;https://www.udemia.cl/create-your-own-hedge-fund-double-your-money-every-year/;175000;237;4005;Todos los niveles;Finanzas
410196;Cómo ser un corredor de seguros de alto rendimiento Parte 2;https://www.udemia.cl/how-to-be-a-high-performance-insurance-broker-part-2/;40000;3;70;Todos los niveles;Finanzas
994666;Conceptos básicos de impuestos en la India (nivel universitario);https://www.udemia.cl/basics-of-indian-income-tax/;20000;5;718;Nivel principiante;Finanzas
822926;¡Cómo comerciar con materias primas y futuros financieros para ganarse la vida!;https://www.udemia.cl/trading-controlled-leverage-financial-and-commodity-futures/;200000;17;1240;Todos los niveles;Finanzas
28172;Apalancamiento del mercado de valores: cómo comenzar a operar con opciones sabiamente;https://www.udemia.cl/stock-market-tips-how-to-successfully-trade-options/;95000;14;2153;Nivel Experto;Finanzas
25794;60 minutos para habilidades contables fundamentales;https://www.udemia.cl/60-minute-fundamental-accounting-skills/;75000;0;0;Todos los niveles;Finanzas
806122;Matemáticas financieras fundamentales;https://www.udemia.cl/matemáticas-financieras-fundamentales/;50000;13;406;Todos los niveles;Finanzas
953490;Penny Stocks Value & Chart Pattern Trading (paquete de 2 cursos);https://www.udemia.cl/basics-investing-penny-stocks-beginners-hot-best-penny-stocks-trading/;200000;2;1033;Todos los niveles;Finanzas
417088;Una guía para principiantes sobre la API de Quantopian Futures;https://www.udemia.cl/quantopian-futures/;20000;6;936;Todos los niveles;Finanzas
773060;Adventure Capital: Cómo pagar la deuda;https://www.udemia.cl/como-pagar-una-deuda/;20000;56;2895;Todos los niveles;Finanzas
65105;Aprenda a negociar con fines de lucro: encuentre y negocie acciones ganadoras;https://www.udemia.cl/trading-stocks-successfully-introduction-to-stock-trading/;95000;71;10605;Todos los niveles;Finanzas
829182;Comercio: de Wall Street a su calle;https://www.udemia.cl/de-wall-street-a-tu-calle/;50000;24;312;Nivel principiante;Finanzas
54246;Capacitación en la plataforma MetaTrader4;https://www.udemia.cl/metatrader4-platform-training/;0;45;1819;Nivel principiante;Finanzas
1113442;Curso Ethereum para inversores;https://www.udemia.cl/how-to-purchase-store-and-profit-from-ethereuem/;40000;20;111;Todos los niveles;Finanzas
479496;Modelado Financiero en Excel Paso a Paso;https://www.udemia.cl/curso-de-modelo-financiero-usando-excel/;20000;2;13;Todos los niveles;Finanzas
824034;Contabilidad de doble entrada;https://www.udemia.cl/contabilidad-doble-entrada/;50000;17;440;Nivel principiante;Finanzas
1095700;Conceptos básicos de las finanzas empresariales;https://www.udemia.cl/básicos-de-las-finanzas-empresariales/;30000;64;4855;Todos los niveles;Finanzas
895030;Clase magistral de Forex Trading - Aprenda a operar mejor;https://www.udemia.cl/clase-magistral-del-mercado-de-forex/;200000;7;152;Todos los niveles;Finanzas
754524;Comercio de opciones sobre acciones: caja de herramientas comprobada para el éxito financiero;https://www.udemia.cl/trading-stock-options-ii-simplified-strategies-for-success/;195000;118;7884;Todos los niveles;Finanzas
65113;Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin;https://www.udemia.cl/curso-bitcoin/;30000;109;394;Nivel intermedio;Finanzas
1031696;Plata, oro e inflación;https://www.udemia.cl/got-gold-get-gold-inflation/;0;76;5597;Todos los niveles;Finanzas
607362;No permita que sus clientes dirijan su negocio;https://www.udemia.cl/no-deje-que-sus-clientes-dirijan-su-negocio/;50000;3;7;Todos los niveles;Finanzas
370440;Cómo hacer crecer tu pequeña empresa y no quedarte sin efectivo;https://www.udemia.cl/cómo-hacer-crecer-su-pequeña-empresa-y-no-quedar-sin-efectivo/;25000;3;408;Nivel principiante;Finanzas
570996;Alcance sus objetivos financieros personales de forma fácil (2017 Reino Unido);https://www.udemia.cl/alcanza-tus-objetivos-financieros-personales-de-la-manera-fácil-2017-uk/;95000;0;2;Todos los niveles;Finanzas
944594;Estrategias efectivas de cobro de deudas;https://www.udemia.cl/cobro-efectivo-deudas/;40000;2;5;Nivel intermedio;Finanzas
745832;Contabilidad Financiera, su Ciclo, Estados y Análisis;https://www.udemia.cl/contabilidad-financiera-en-360-minutos/;20000;4;853;Nivel Experto;Finanzas
231256;Contabilidad de costes y gestión financiera: un estudio completo;https://www.udemia.cl/cost-accounting-and-financial-management-a-complete-study/;150000;14;452;Todos los niveles;Finanzas
637452;Matemática Financeira de um jeito fácil;https://www.udemia.cl/matematica-financeira2/;95000;67;401;Todos los niveles;Finanzas
871682;Análisis de cartera de inversiones con Excel;https://www.udemia.cl/investment-portfolio-analysis-with-excel/;50000;7;154;Todos los niveles;Finanzas
1029062;Negociación de opciones de venta desnudas Llamada cubierta y Llamada cubierta de hombre pobre;https://www.udemia.cl/desnudo-put-options-trade-cover-call-poor-man-cover-call/;200000;7;939;Nivel intermedio;Finanzas
691180;Finanzas personales a prueba de balas: asignación de activos por parte de expertos;https://www.udemia.cl/bulletproof-personal-finance-expert-asset-allocation/;45000;22;1119;Todos los niveles;Finanzas
158444;Reparación de crédito de una institución financiera;https://www.udemia.cl/reparacion-de-credito-de-una-institución-financiera/;20000;13;157;Nivel intermedio;Finanzas
75182;Bootcamp de Power Modeling: Excel avanzado en 10 días;https://www.udemia.cl/the-power-modeling-bootcamp-advanced-excel-in-10-days/;150000;158;1680;Todos los niveles;Finanzas
1174086;Modelado financiero: construya un modelo de valoración de múltiplos;https://www.udemia.cl/como-hacer-una-valoracion-de-una-empresa-basada-en-multiples/;20000;17;656;Todos los niveles;Finanzas
685190;La estrategia comercial de Forex Pivot Points;https://www.udemia.cl/the-forex-pivot-points-trading-strategy/;20000;2;21;Todos los niveles;Finanzas
115752;Negociación de patrones de gráficos de acciones para obtener ganancias inmediatas y explosivas;https://www.udemia.cl/trading-chart-patterns-for-immediate-explosive-gains/;95000;148;2917;Nivel principiante;Finanzas
999262;Estrategia Forex para principiantes;https://www.udemia.cl/beginners-forex-strategy/;0;47;2144;Nivel principiante;Finanzas
644020;Introducción al tutorial de capacitación en contabilidad para pequeñas empresas;https://www.udemia.cl/introduction-to-small-business-accounting-training-tutorial/;25000;9;168;Nivel principiante;Finanzas
868128;MBA Contabilidad y Finanzas para Directivos (Papel MS04 de IGNOU);https://www.udemia.cl/dividend-decision-a-comprehensive-study/;150000;4;1340;Todos los niveles;Finanzas
441016;Estrutura Financiera;https://www.udemia.cl/estruturacao-financeira/;45000;3;18;Todos los niveles;Finanzas
304426;Contabilidad 1 simplificada para ti;https://www.udemia.cl/contabilidad-1-simplificado-para-usted/;45000;95;2490;Todos los niveles;Finanzas
581662;Psicologia del trading;https://www.udemia.cl/psicologia-del-trading/;20000;1;1;Nivel principiante;Finanzas
24815;Análisis Técnico Básico;https://www.udemia.cl/análisis-técnico-básico/;50000;1;40;Todos los niveles;Finanzas
79364;Aprenda modelos financieros desde cero - Parte 2;https://www.udemia.cl/learn-financial-modeling-part-2/;50000;1;2;Todos los niveles;Finanzas
607800;Contabilidad Gerencial - ¡El último curso para principiantes!;https://www.udemia.cl/managerial-accounting-the-ultimate-beginner-course/;100000;0;11;Todos los niveles;Finanzas
960786;Serie 7: Opciones intermedias;https://www.udemia.cl/series-7-intermediate-options/;55000;0;5;Todos los niveles;Finanzas
464002;Conceptos de comercio de opciones intermedias para acciones y opciones;https://www.udemia.cl/intermediate-options-trading-concepts-for-stocks-and-options-traders/;40000;30;2000;Nivel principiante;Finanzas
55136;Aprenda a obtener ganancias en Forex con los ritmos del mercado;https://www.udemia.cl/aprende-cómo-ganar-con-ritmos-de-mercado/;20000;5;85;Nivel principiante;Finanzas
328842;Comercio de Forex - ¡Aprenda a operar desde cero!;https://www.udemia.cl/forex-trading-ultimate-course-to-get-you-started/;20000;103;1423;Todos los niveles;Finanzas
371828;Comercio de divisas: su guía completa para comenzar como un profesional;https://www.udemia.cl/forex-trading-su-guia-completa-para-comenzar-como-un-profesional/;140000;25;1026;Todos los niveles;Finanzas
907716;Estadísticas - Medidas de Dispersión para exámenes CA/CS/CFA;https://www.udemia.cl/medidas_de_dispersión/;20000;9;5108;Todos los niveles;Finanzas
537286;Principiante a profesional en Excel: modelado financiero y valoración;https://www.udemia.cl/beginner-to-pro-in-excel-financial-modeling-and-valuation/;195000;2697;22257;Nivel intermedio;Finanzas
376712;Optimización de la inversión para maximizar su retorno;https://www.udemia.cl/optimizando-la-inversion-para-maximizar-su-retorno/;0;22;1696;Todos los niveles;Finanzas
492344;Cómo beneficiarse de la volatilidad del mercado de valores;https://www.udemia.cl/how-to-trade-stock-market-volatility/;0;36;1736;Nivel intermedio;Finanzas
993160;Nivel 1 Programa CFA® 2014 - Derivados;https://www.udemia.cl/cfa-derivatives/;40000;2;225;Todos los niveles;Finanzas
304420;Aprenda a operar utilizando el análisis técnico;https://www.udemia.cl/learn-to-trade-using-technical-analysis/;50000;0;0;Todos los niveles;Finanzas
740764;Indicadores económicos comerciales: sistema comercial completo;https://www.udemia.cl/hacking-trading-through-economic-indicators/;50000;25;2692;Todos los niveles;Finanzas
295909;Tutorial de comercio de divisas y mercado financiero: estrategias en línea;https://www.udemia.cl/forex-education-school-pforex/;0;30;3137;Nivel Experto;Finanzas
530430;Aprende a Invertir Confiablemente en la Bolsa de Valores;https://www.udemia.cl/become-a-stock-millionaire/;50000;14;841;Todos los niveles;Finanzas
739972;FOREX TRADING - Aprenda de una manera rápida + rentable + soporte;https://www.udemia.cl/forex-the-only-simple-trading-your-ever-need-bank-trading/;100000;48;271;Todos los niveles;Finanzas
501996;Dominio del mercado de valores;https://www.udemia.cl/stockmarketmastery/;20000;2;135;Todos los niveles;Finanzas
95176;Chat GPT -Finanzas;https://www.udemia.cl/CHATGPTF;30000;3;41;Todos los niveles;Finanzas
559328;Análisis técnico de acciones con Python;https://www.udemia.cl/stock-technical-analysis-with-python/;50000;35;409;Nivel principiante;Finanzas
786984;Operaciones de banca de inversión: Ciclo de vida del comercio de valores;https://www.udemia.cl/investment-banking-operations-securities-trade-life-cycle/;30000;9;267;Todos los niveles;Finanzas
690546;Excel-zw;https://www.udemia.cl/excel-zw/;85000;5;22;Todos los niveles;Finanzas
257996;El comercio de divisas simplificado;https://www.udemia.cl/forex-mentor-online-school/;100000;4;45;Nivel principiante;Finanzas
1220862;Valuación y modelado financiero: principiante completo a profesional;https://www.udemia.cl/modelado-financiero-y-valuacion-completo-principiante-a-profesional/;50000;46;249;Nivel principiante;Finanzas
833770;Introducción a los Mercados de Valores;https://www.udemia.cl/introduction-to-equity-markets/;0;64;4770;Todos los niveles;Finanzas
1273896;¡Tenga éxito en la lotería aunque no sepa por dónde empezar!;https://www.udemia.cl/tener-éxito-en-la-loto-incluso-si-no-sabe-por-dónde-empezar/;20000;12;1201;Todos los niveles;Finanzas
1206414;Aspectos básicos del comercio de acciones para comerciantes diarios;https://www.udemia.cl/stock-trading-essentials-for-day-traders/;100000;15;94;Todos los niveles;Finanzas
1138162;El curso completo de negociación de posiciones: negociación de posiciones de acciones;https://www.udemia.cl/position-trading-course/;45000;36;1311;Todos los niveles;Finanzas
532216;Forex: vea los grandes movimientos del mercado en Forex;https://www.udemia.cl/how-to-catch-the-big-market-moves-in-forex/;20000;25;212;Todos los niveles;Finanzas
660846;Sistema de comercio de opciones simples;https://www.udemia.cl/seguro-y-fácil-options-trading/;35000;2;104;Nivel intermedio;Finanzas
385604;ProTrader - Análisis Técnico Avanzado;https://www.udemia.cl/protrader-advanced-technical-analysis/;125000;11;825;Todos los niveles;Finanzas
1149564;Habilidades numéricas en los negocios y la vida cotidiana: Think and Deal;https://www.udemia.cl/habilidades-numéricas-en-los-negocios-y-la-vida-diaria-pensar-y-negociar/;20000;4;90;Nivel principiante;Finanzas
721746;Sistema de comercio en vivo en línea de Forex (Oferta especial);https://www.udemia.cl/forex-trading-i-will-show-you-how-to-get-profit/;200000;8;31;Nivel principiante;Finanzas
1169188;Un enfoque de inversión de valor para el mercado de valores;https://www.udemia.cl/empezar-a-invertir-de-la-manera-correcta/;20000;12;1189;Todos los niveles;Finanzas
304414;TopTrader Academy - Curso completo de opciones;https://www.udemia.cl/toptraderacademy-complete-options-course/;150000;1;42;Nivel principiante;Finanzas
769340;Contabilidad fiscal: tema difícil, hecho fácil de entender;https://www.udemia.cl/taxaccounting/;200000;10;1033;Todos los niveles;Finanzas
1069866;Curso básico de nivel I de CFA: Introducción a los cuantos;https://www.udemia.cl/cfa-foundation-quants/;50000;4;155;Todos los niveles;Finanzas
516168;comenzando la contabilidad;https://www.udemia.cl/beginning_accounting/;20000;0;0;Nivel principiante;Finanzas
882276;Teneduría de libros y contabilidad profesional 4: Balance de prueba y más;https://www.udemia.cl/professional-bookkeeping-accounting-4trial-balance-more/;35000;8;83;Nivel principiante;Finanzas
1180960;Trend Traders Club: cómo encontrar e intercambiar tendencias de rápido movimiento;https://www.udemia.cl/how-to-find-and-trade-rentable-fast-moving-trends/;75000;31;1513;Todos los niveles;Finanzas
1089610;Comercio de criptomonedas: guía completa para operar con altcoins;https://www.udemia.cl/comercio-de-criptomonedas/;95000;42;367;Nivel principiante;Finanzas
282044;Fundamentos de Contabilidad para Dueños de Negocios;https://www.udemia.cl/fundamentos-de-contabilidad-para-propietarios-de-negocios/;20000;0;217;Nivel principiante;Finanzas
829206;Introducción al Análisis de Estados Financieros;https://www.udemia.cl/introduction-to-financial-statement-analysis/;20000;25;1480;Nivel intermedio;Finanzas
1032234;El Plan de Inversión Pasiva - Generar Riqueza Pasivamente;https://www.udemia.cl/how-to-start-passive-investing-in-1-day/;200000;32;338;Todos los niveles;Finanzas
736836;Negociación sencilla de divisas y futuros;https://www.udemia.cl/fácil-forex-y-futures-trading/;100000;5;218;Todos los niveles;Finanzas
517466;CFA Nivel 1 - Derivados;https://www.udemia.cl/cfa-exam/;30000;6;110;Todos los niveles;Finanzas
968056;Contabilidad financiera: el curso acelerado introductorio completo;https://www.udemia.cl/university-level-introduction-to-financial-accounting/;100000;44;2591;Todos los niveles;Finanzas
429080;RSI, comercio de opciones y análisis técnico (paquete de 3 cursos);https://www.udemia.cl/charting-rsi-options-stock-trading-for-beginners-newtechnical-analysis/;200000;9;1047;Todos los niveles;Finanzas
1275790;Obtenga crédito por su EIN que no está vinculado a su SSN;https://www.udemia.cl/business-credit/;20000;4;27;Nivel Experto;Finanzas
1021760;Declaraciones de impuestos de sociedades del Reino Unido;https://www.udemia.cl/corporation-tax-returns-uk/;50000;23;100;Todos los niveles;Finanzas
304422;Compra, venta y almacenamiento de metales preciosos;https://www.udemia.cl/got-gold-get-gold-buying-and-selling-precious-metal/;20000;1;74;Nivel principiante;Finanzas
1132162;Escuela de recaudación de capital: modelado financiero ágil;https://www.udemia.cl/modelos financieros ágiles/;20000;1;12;Nivel principiante;Finanzas
118836;Aprenda sobre Bitcoin y la minería de Bitcoin;https://www.udemia.cl/aprender-sobre-bitcoin-y-la-minería-de-bitcoin/;20000;10;520;Todos los niveles;Finanzas
645890;Economía: Competencia, Elasticidad, un poco de Teoría de Juegos;https://www.udemia.cl/micro-econ-juego-teoria/;50000;14;1008;Nivel intermedio;Finanzas
557436;Funciones de Excel para analizar y visualizar datos;https://www.udemia.cl/basic-excel-functions-to-analyze-large-data/;20000;54;2283;Nivel intermedio;Finanzas
1268616;¡Aprenda cómo INVERTIR para obtener grandes ganancias o gane en el comercio!;https://www.udemia.cl/aprende-cómo-invertir-para-obtener-enormes-ganancias-o-hacer-trading-de-9k-días/;50000;12;701;Nivel principiante;Finanzas
46933;Caza los Enormes Movimientos del Mercado;https://www.udemia.cl/caza-los-enormes-movimientos-del-mercado/;20000;2;6;Todos los niveles;Finanzas
773502;Inmersión en el Mercado de Capitales;https://www.udemia.cl/capital-market-immersion/;195000;33;613;Nivel principiante;Finanzas
872204;Comercio: Conceptos básicos del comercio para principiantes;https://www.udemia.cl/money-basics-of-trading-for-beginners/;140000;4;1309;Todos los niveles;Finanzas
997128;Certificación de Gerente Profesional de Riesgos (PRM): Nivel 4;https://www.udemia.cl/professional-risk-manager-prm-certification-level-4/;50000;7;38;Nivel principiante;Finanzas
1253868;La Profesión Actuarial: Ciencias Básicas y Principios;https://www.udemia.cl/actuarial-intro-eng/;25000;6;1531;Nivel intermedio;Finanzas
702800;Cómo ganar el 97% de sus operaciones con opciones;https://www.udemia.cl/how-to-win-97-percent-of-your-trades/;125000;461;5050;Nivel intermedio;Finanzas
1210062;Introducción a la Consolidación Financiera bajo NIIF;https://www.udemia.cl/introduction-to-financial-consolidation-under-ifrs/;25000;3;21;Todos los niveles;Finanzas
1103590;Mentalidad de comerciante profesional: curso completo de Forex;https://www.udemia.cl/professional-trader-mindset/;50000;17;4702;Nivel intermedio;Finanzas
996542;Conviértase en un comerciante de Forex: opere en Forex como un profesional;https://www.udemia.cl/become-a-forex-trader/;0;31;1735;Todos los niveles;Finanzas
944534;CFA Nivel I Taller 1: Ética y Métodos Cuantitativos;https://www.udemia.cl/cfa-workshop-1/;20000;4;147;Nivel principiante;Finanzas
302450;Ahorre en sus impuestos;https://www.udemia.cl/ahorra-en-tus-impuestos/;20000;12;2437;Nivel principiante;Finanzas
722274;Contabilidad de balancín;https://www.udemia.cl/teeter-totter-accounting/;90000;0;0;Nivel intermedio;Finanzas
1013838;Gestión del Capital de Trabajo para Emprendedores;https://www.udemia.cl/working-capital-management-of-tata-motors-limited/;20000;5;507;Nivel principiante;Finanzas
1048496;Curso de Opciones Binarias - Nivel 2;https://www.udemia.cl/binary-options-course-level-2/;0;207;5874;Nivel principiante;Finanzas
731150;Guía práctica para comprar acciones en la Bolsa de EE.UU.;https://www.udemia.cl/guia-practica-para-comprar-acciones-en-la-bolsa-de-usa/;0;210;4876;Todos los niveles;Finanzas
1124276;Análisis y Evaluación de Viabilidad Económica de Proyectos;https://www.udemia.cl/estudio-de-factibilidad/;100000;1;10;Todos los niveles;Finanzas
818572;CFA Nivel I Taller 4: Renta Fija y Renta Variable;https://www.udemia.cl/cfa-workshop-4/;20000;3;139;Nivel intermedio;Finanzas
613944;Costo laboral de contabilidad de costos (nivel de curso profesional);https://www.udemia.cl/coste-laboral/;20000;1;1542;Todos los niveles;Finanzas
1201912;NIC 16-Propiedad, Planta y Equipo;https://www.udemia.cl/ias-16-propertyplant-and-equipment/;0;38;2166;Nivel intermedio;Finanzas
429308;Excel-nivel1;https://www.udemia.cl/excel-course1;20000;11;58;Todos los niveles;Finanzas
113712;Contabilidad Financiera: Conoce el Lenguaje de los Negocios.;https://www.udemia.cl/curso-de-contabilidad-online-contabilidad-financiera/;20000;13;244;Todos los niveles;Finanzas
56926;El inversor cotidiano: crear riqueza con capital de riesgo;https://www.udemia.cl/the-everyday-investor/;20000;2;176;Todos los niveles;Finanzas
597424;El bitcoin y la cadena de bloques;https://www.udemia.cl/le-bitcoin-et-la-blockchain/;80000;3;13;Nivel principiante;Finanzas
876898;Opciones binarias: estrategias comerciales, 90% de precisión y señales;https://www.udemia.cl/learn-trading-binary-options-from-scratch-and-3-strategies/;195000;38;1723;Todos los niveles;Finanzas
673702;Tudo sobre Investimentos em Renda Fixa;https://www.udemia.cl/tudo-sobre-investimentos-em-renda-fixa/;45000;145;689;Todos los niveles;Finanzas
1153876;Guía completa de mercados financieros, inversiones y comercio;https://www.udemia.cl/financial-markets-a-to-z-for-beginners/;60000;600;4187;Nivel principiante;Finanzas
505144;Una introducción a los mercados financieros en Wall Street;https://www.udemia.cl/an-introduction-to-financial-markets-on-wall-street/;30000;1;7;Todos los niveles;Finanzas
619792;Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben;https://www.udemia.cl/investiere-online-und-erhalte-zinsen-von-25-in-dollar/;20000;11;59;Nivel principiante;Finanzas
1141708;El arte de la valoración financiera con certificado;https://www.udemia.cl/aprender-a-pensar-como-un-financiero-liderazgo-en-las-finanzas/;20000;12;3372;Todos los niveles;Finanzas
914164;Contabilidad Avanzada para Banca de Inversión;https://www.udemia.cl/contabilidad-avanzada-para-la-banca-de-inversiones/;50000;80;1260;Todos los niveles;Finanzas
390510;Superando sus objetivos de Kickstarter;https://www.udemia.cl/superando-tus-objetivos-de-kickstarter/;30000;7;124;Todos los niveles;Finanzas
877968;Comercio de Forex: curso completo y conciso de comercio de Forex;https://www.udemia.cl/forex-trading-comprehensive-concise-forex-trading-course/;160000;33;2379;Nivel principiante;Finanzas
35409;¡Invierta como un profesional!;https://www.udemia.cl/mastering-darvas-trade-like-a-pro-on-the-stock-market/;200000;22;1173;Todos los niveles;Finanzas
146454;Feria samurái;https://www.udemia.cl/trade-show-displays/;95000;7;32;Todos los niveles;Finanzas
43291;Cómo hacer que TI funcione con éxito en los mercados de capitales;https://www.udemia.cl/how-to-make-it-work-successfully-in-capital-markets/;50000;8;171;Todos los niveles;Finanzas
1013190;Fundamentos de la oferta pública inicial;https://www.udemia.cl/ipo-fundamentals-basics-definición-tutorial/;20000;13;1122;Todos los niveles;Finanzas
