Área;ID_Curso;nombre;URL;Nivel;Precio;Suscriptores;Vistas
desarrollador web;425086;Implementación de un almacén de datos con SQL Server 2012;https://www.udemia.cl/implementación-de-un-almacén-de-datos-con-sql-server-2012/;Todos los niveles; 85.000 ;90; 1.142 
desarrollador web;362360;Cree su propio sitio web de membresía con Joomla;https://www.udemia.cl/construye-tu-propio-sitio-web-de-membresía-con-joomla/;Nivel intermedio; 95.000 ;24; 1.134 
desarrollador web;908996;Parse Server: de front-end a full stack;https://www.udemia.cl/parse-server/;Todos los niveles; 200.000 ;66; 1.130 
desarrollador web;1006894;React.js: creación de aplicaciones listas para producción, de principio a fin;https://www.udemia.cl/reactjs-building-production-ready-apps-start-to-finish/;Todos los niveles; 50.000 ;77; 1.129 
desarrollador web;25615;Inicio de sesión y registro desde cero con PHP y MySQL;https://www.udemia.cl/autenticación-desde-cero-con-php-y-mysql/;Nivel principiante; 20.000 ;36; 1.128 
desarrollador web;1111552;Cree un complemento JQuery completo (diálogo emergente de imagen);https://www.udemia.cl/build-a-complete-jquery-plugin-image-pop-up-dialog/;Nivel intermedio; 20.000 ;12; 1.126 
desarrollador web;814848;Conceptos básicos de WordPress para empresas: comparta y venda su experiencia;https://www.udemia.cl/wordpress-basics-to-business/;Nivel principiante; 50.000 ;45; 1.125 
desarrollador web;1020722;PHP Zend Framework 1.11: Creación de una aplicación CRUD;https://www.udemia.cl/zend-framework-111creating-a-crud-application/;Nivel intermedio; 40.000 ;7; 1.122 
desarrollador web;1115348;Pila completa Universal React con Redux, Node js y MongoDB;https://www.udemia.cl/full-stack-universal-react-with-redux-express-and-mongodb/;Nivel principiante; 195.000 ;62; 1.121 
desarrollador web;797040;Guía completa de desarrollo y diseño web front-end;https://www.udemia.cl/guia-completa-para-diseño-y-desarrollo-web-front-end/;Nivel principiante; 200.000 ;204; 1.119 
desarrollador web;1236746;Consejos y trucos de WordPress;https://www.udemia.cl/wordpress-consejos-y-trucos/;Nivel principiante; 200.000 ;37; 1.117 
desarrollador web;65355;Desarrollo web: haga un sitio web que se venderá por miles;https://www.udemia.cl/web-development-by-doing-html5-css3-complete-from-scratch/;Nivel intermedio; 50.000 ;51; 1.116 
desarrollador web;1148412;Creación de una startup de comercio electrónico en 4 horas [Livestream];https://www.udemia.cl/4-hour-startup-building-an-ecommerce-startup-and-marketing-it/;Todos los niveles; 50.000 ;23; 1.114 
desarrollador web;774910;WordPress: cree un sitio web increíble con facilidad;https://www.udemia.cl/wordpress-basic-to-advanced-tutorials/;Todos los niveles; 200.000 ;24; 1.109 
desarrollador web;707682;Dominar la depuración web y móvil con las herramientas de desarrollo de Chrome;https://www.udemia.cl/mastering-web-and-mobile-debugging-using-chrome-dev-tools/;Todos los niveles; 195.000 ;21; 1.102 
desarrollador web;633606;El curso definitivo de jQuery;https://www.udemia.cl/essential-jquery-training/;Nivel principiante; 20.000 ;54; 1.098 
desarrollador web;58653;Cómo construir un CMS con PHP;https://www.udemia.cl/make-a-cms/;Nivel principiante; 50.000 ;10; 1.096 
desarrollador web;1101204;Seguridad para su sitio de WordPress;https://www.udemia.cl/seguridad-para-su-sitio-de-wordpress/;Todos los niveles; 85.000 ;7; 1.096 
desarrollador web;987064;Aprende haciendo: Vue JS 2.0 de la manera correcta;https://www.udemia.cl/aprender-haciendo-vue-js-2-the-right-way/;Todos los niveles; 95.000 ;32; 1.087 
desarrollador web;579182;Wordpress Essentials: complementos útiles;https://www.udemia.cl/wordpress-essentials-utiles-plugins/;Todos los niveles; 25.000 ;24; 1.087 
desarrollador web;943386;CSS: conceptos básicos para principiantes;https://www.udemia.cl/learn-css-fast/;Todos los niveles; 30.000 ;13; 1.085 
desarrollador web;1023668;Curso Supremo NodeJS - Para Principiantes;https://www.udemia.cl/supreme-node-js-course/;Nivel principiante; 200.000 ;76; 1.080 
desarrollador web;851868;Cree un sitio web comercial o personal con Wordpress;https://www.udemia.cl/build-professional-business-personal-website-wordpress-create/;Nivel principiante; 200.000 ;61; 1.069 
desarrollador web;551702;Aprende a hacer sitios web con Material Design Lite de Google;https://www.udemia.cl/learn-googles-material-design-lite/;Todos los niveles; 20.000 ;84; 1.063 
desarrollador web;368679;Dominar Magento;https://www.udemia.cl/mastering-magento/;Nivel principiante; 85.000 ;40; 1.063 
desarrollador web;527834;HTML5, CSS3 y Bootstrap: cómo crear un sitio web receptivo;https://www.udemia.cl/html5-css3-bootstrap-how-to-create-a-responsive-website/;Nivel principiante; 20.000 ;32; 1.062 
desarrollador web;967410;XML: conceptos básicos para principiantes;https://www.udemia.cl/xml-basics-para-principiantes/;Nivel intermedio; 40.000 ;11; 1.062 
desarrollador web;416738;Cree una red de clientes alojando sitios de WordPress;https://www.udemia.cl/create-a-client-network-by-hosting-wordpress-sites/;Nivel intermedio; 35.000 ;17; 1.061 
desarrollador web;944156;Javascript: conceptos básicos para principiantes;https://www.udemia.cl/learn-javascript-fast/;Nivel principiante; 30.000 ;12; 1.057 
desarrollador web;235990;Cree un gran sitio web de Wordpress para su negocio en 2 horas;https://www.udemia.cl/construya-un-gran-sitio-web-de-wordpress-para-su-negocio-en-2-horas/;Todos los niveles; 35.000 ;26; 1.054 
desarrollador web;1211800;Desarrollo de temas de Wordpress para principiantes;https://www.udemia.cl/wordpress-theme-development-for-beginners/;Todos los niveles; 20.000 ;47; 1.052 
desarrollador web;911474;Curso completo de desarrollo de temas de Wordpress;https://www.udemia.cl/curso-de-desarrollo-de-temas-de-wordpress-completo/;Nivel principiante; 150.000 ;64; 1.050 
desarrollador web;742712;Tutorial de CSS para principiantes: Dale estilo a tus plantillas de Wordpress;https://www.udemia.cl/css-tutorial-for-beginners-style-your-wordpress-templates/;Nivel principiante; 35.000 ;47; 1.049 
desarrollador web;1223012;"Dominar ""formas CSS nativas para crear páginas web modernas""";https://www.udemia.cl/mastering-native-css-shapes/;Nivel principiante; 195.000 ;30; 1.040 
desarrollador web;775618;Aprende jQuery desde cero - Biblioteca Master of JavaScript;https://www.udemia.cl/easy-jquery-for-beginner-learn-from-scratch-step-by-step/;Nivel principiante; 100.000 ;21; 1.040 
desarrollador web;768612;Tutorial de Bootstrap para principiantes;https://www.udemia.cl/bootstrap-tutorial-for-beginners/;Nivel principiante; 20.000 ;20; 1.036 
desarrollador web;948204;Paquete de inicio de construcción web. Animaciones Html Css y JQuery;https://www.udemia.cl/web-building-starter-pack-html-css-and-jquery-animations/;Todos los niveles; 30.000 ;42; 1.033 
desarrollador web;824412;Venda cursos en su propio sitio web - ¡No se requiere codificación!;https://www.udemia.cl/vende-cursos-en-tu-propio-sitio-web-no-requiere-codificación/;Nivel principiante; 100.000 ;21; 1.032 
desarrollador web;1112844;La clase magistral completa de desarrollador web: principiante a avanzado;https://www.udemia.cl/curso-de-desarrollo-web-aprende-en-solo-1-dia-por-pooja-thakar/;Nivel principiante; 20.000 ;30; 1.030 
desarrollador web;533416;Cree poderosos sitios web y blogs usando WordPress - Sin codificación;https://www.udemia.cl/powerful-websites-blogs-using-wordpress-no-coding/;Todos los niveles; 20.000 ;26; 1.024 
desarrollador web;976284;Dominar DevOps;https://www.udemia.cl/mastering-devops/;Nivel intermedio; 100.000 ;38; 1.023 
desarrollador web;795278;Cree aplicaciones web Ajax con Laravel 5.2, Bootstrap y jQuery;https://www.udemia.cl/aprender-laravel-haciendo/;Todos los niveles; 100.000 ;44; 1.023 
desarrollador web;523312;Programación web Python;https://www.udemia.cl/python-web-programming/;Todos los niveles; 100.000 ;60; 1.020 
desarrollador web;673196;Introducción al desarrollo web frontend para principiantes;https://www.udemia.cl/programacion-para-desarrollo-web-desde-scratch/;Todos los niveles; 145.000 ;48; 1.018 
desarrollador web;543346;Curso de ReactJS: aprenda la biblioteca de JavaScript utilizada por Facebook e IG;https://www.udemia.cl/react-js/;Todos los niveles; 50.000 ;41; 1.018 
desarrollador web;1211160;La guía completa de desarrollo de temas de Wordpress;https://www.udemia.cl/la-guía-completa-de-desarrollo-del-tema-de-wordpress/;Todos los niveles; 25.000 ;19; 1.011 
desarrollador web;846832;Entonces, ¿crees que sabes JavaScript?;https://www.udemia.cl/entonces-crees-que-sabes-javascript-1/;Todos los niveles; 50.000 ;25; 1.010 
desarrollador web;740762;Aprenda los diez mejores marcos PHP por proyectos de construcción;https://www.udemia.cl/learn-top-ten-php-frameworks-by-building-projects/;Nivel principiante; 60.000 ;87; 1.007 
desarrollador web;1253650;Aprenda a codificar como ingeniero de RF o de telecomunicaciones - Cree un programa real;https://www.udemia.cl/learn-coding-as-rf-or-telecom-engineer-build-real-program/;Todos los niveles; 25.000 ;8; 1.006 
desarrollador web;933260;jQuery Essentials: aprenda los fundamentos de jQuery;https://www.udemia.cl/jquery-essentials/;Todos los niveles; 20.000 ;40; 1.004 
desarrollador web;947204;Aprende W3.CSS;https://www.udemia.cl/learn-w3css/;Nivel principiante; 50.000 ;10; 1.002 
desarrollador web;418386;Crea una red social REAL como Facebook en PHP + MySQL;https://www.udemia.cl/hacer-un-sitio-web-de-redes-sociales/;Nivel principiante; 45.000 ;174; 1.002 
desarrollador web;683606;El campo de entrenamiento definitivo de WordPress: crea 7 sitios web;https://www.udemia.cl/the-ultimate-wordpress-boot-camp-build-multiple-websites/;Todos los niveles; 125.000 ;140; 1.000 
desarrollador web;1004788;Primeros pasos con Craft CMS;https://www.udemia.cl/craft-cms/;Nivel principiante; 20.000 ;20; 997 
desarrollador web;922750;HTML: Genialidad de HTML;https://www.udemia.cl/html-impresionante/;Todos los niveles; 25.000 ;27; 988 
desarrollador web;611688;PSD a Bootstrap 3 para principiantes usando HTML y CSS;https://www.udemia.cl/psd-to-bootstrap/;Nivel principiante; 20.000 ;46; 976 
desarrollador web;260444;Cree un sitio de alojamiento/intercambio de archivos en menos de 2 horas;https://www.udemia.cl/construir-un-sitio-de-alojamiento-de-archivos-en-menos-de-2-horas/;Todos los niveles; 20.000 ;13; 976 
desarrollador web;975906;¡El curso Sass! Aprenda Sass para sitios web del mundo real;https://www.udemia.cl/learn-sass/;Todos los niveles; 95.000 ;18; 975 
desarrollador web;574082;Web Scraping con Python, Ruby e importación. yo;https://www.udemia.cl/web-scraping-with-python-ruby-import-io-for-fun-profit/;Nivel principiante; 75.000 ;46; 973 
desarrollador web;792703;Crear complementos de WordPress;https://www.udemia.cl/create-wordpress-plugins/;Todos los niveles; 50.000 ;21; 964 
desarrollador web;751100;Raspe sitios web usando PhantomJS y CasperJS;https://www.udemia.cl/scrape-websites-phantomjs-casperjs/;Nivel Experto; 195.000 ;32; 960 
desarrollador web;1053406;Servicios Web Java Parte 2;https://www.udemia.cl/javawebservicespart2/;Nivel principiante; 20.000 ;74; 959 
desarrollador web;900794;Conceptos básicos de JavaScript para desarrolladores web;https://www.udemia.cl/javascript-basics-para-desarrolladores-web/;Nivel intermedio; 20.000 ;17; 958 
desarrollador web;565384;Introducción a la programación moderna con PHP;https://www.udemia.cl/introduccion-a-la-programacion-moderna-con-php/;Todos los niveles; 20.000 ;123; 954 
desarrollador web;1134390;Desarrollador web Complete React JS con ES6 - Build 10 proyectos;https://www.udemia.cl/complete-react-js-course/;Todos los niveles; 200.000 ;75; 952 
desarrollador web;1155262;Curso completo de aplicación de comercio electrónico de Angular 2 - Java, Spring, MySQL;https://www.udemia.cl/build-angular-2-complete-e-comerce-app-java-spring-mysql/;Todos los niveles; 195.000 ;89; 949 
desarrollador web;723878;Bootstrap 4 Principiantes: Codifique una página de destino receptiva;https://www.udemia.cl/bootstrap-4-beginners-code-a-responsive-landing-page/;Todos los niveles; 30.000 ;48; 948 
desarrollador web;603408;Aprende a ser autónomo con personas por hora (URDU);https://www.udemia.cl/aprende-a-trabajar-independiente-con-personas-por-hora-en-30-minutos/;Todos los niveles; 20.000 ;8; 948 
desarrollador web;1016388;Proyectos en ReactJS: el curso completo de aprendizaje de React;https://www.udemia.cl/projects-in-reactjs-the-complete-react-learning-course/;Nivel intermedio; 50.000 ;56; 947 
desarrollador web;939536;Aprenda los conceptos básicos de HTML en 30 minutos;https://www.udemia.cl/learn-basics-of-html/;Nivel intermedio; 20.000 ;11; 945 
desarrollador web;1115064;XML DTD - Curso intensivo para principiantes;https://www.udemia.cl/xml-dtd-crash-course-para-principiantes/;Nivel intermedio; 45.000 ;10; 944 
desarrollador web;736250;Dominando Thymeleaf con Spring;https://www.udemia.cl/mastering-thymeleaf-with-spring/;Nivel principiante; 75.000 ;64; 942 
desarrollador web;899492;Cómo crear un sitio web increíble y un comercio electrónico en 1 hora;https://www.udemia.cl/how-to-create-awesome-websites-and-e-commerce-in-1-hour/;Todos los niveles; 20.000 ;10; 937 
desarrollador web;968304;XQUERY: conceptos básicos para principiantes;https://www.udemia.cl/xquery-basics-para-principiantes/;Todos los niveles; 40.000 ;6; 937 
desarrollador web;19422;Drupal 7 para principiantes;https://www.udemia.cl/drupal-para-principiantes/;Todos los niveles; 35.000 ;37; 926 
desarrollador web;967422;XML DOM: conceptos básicos para principiantes;https://www.udemia.cl/xml-dom-basics-para-principiantes/;Nivel principiante; 35.000 ;7; 920 
desarrollador web;584522;Secretos de audio de voz en off: su camino hacia la mejor calidad de audio;https://www.udemia.cl/professional-audio-recording-processing-for-course-creation/;Todos los niveles; 195.000 ;39; 918 
desarrollador web;984072;Cree sitios web modernos rápidamente con HTML, CSS y Bootstrap;https://www.udemia.cl/construir-sitios-web-modernos-rápido-con-htmlcss-y-bootstrap/;Todos los niveles; 20.000 ;48; 912 
desarrollador web;552594;Cree aplicaciones web completas fácilmente con APEX 5;https://www.udemia.cl/create-web-apps-with-apex-5/;Nivel principiante; 30.000 ;81; 912 
desarrollador web;1251786;Redux en Angular (2 y 4+);https://www.udemia.cl/redux-en-angular/;Nivel intermedio; 70.000 ;13; 909 
desarrollador web;967424;XML DTD: conceptos básicos para principiantes;https://www.udemia.cl/xml-dtd-basics-for-beginners/;Todos los niveles; 35.000 ;7; 903 
desarrollador web;297602;Uso de MODX CMS para crear sitios web: una guía para principiantes;https://www.udemia.cl/using-modx-cms-to-build-websites-a-beginners-guide/;Todos los niveles; 45.000 ;20; 901 
desarrollador web;905850;El Bootcamp completo para desarrolladores web front-end - 14 proyectos;https://www.udemia.cl/complete-front-end-web-developer-bootcamp/;Todos los niveles; 200.000 ;126; 900 
desarrollador web;221920;Una guía para principiantes del marco JavaScript de Meteor;https://www.udemia.cl/meteorjs/;Todos los niveles; 50.000 ;40; 898 
desarrollador web;997750;ASP NET CORE - Aplicación de comercio electrónico ANGULAR 2;https://www.udemia.cl/build-a-full-e-commerce-app-in-aspnet-core-mvc-6/;Todos los niveles; 200.000 ;171; 897 
desarrollador web;326326;Desarrollo de SharePoint 2013 usando C# - Parte I;https://www.udemia.cl/sharepoint2013desarrollo/;Nivel principiante; 50.000 ;119; 891 
desarrollador web;610202;Desarrollo de Wordpress: cree un sitio web personalizado de Wordpress;https://www.udemia.cl/crear-servidor-local-e-instalar-wordpress/;Todos los niveles; 120.000 ;13; 885 
desarrollador web;783686;Byte-Sized-Chunks: prototipos dinámicos en Javascript;https://www.udemia.cl/prototipos-dinámicos-en-javascript/;Nivel principiante; 20.000 ;24; 880 
desarrollador web;968292;XPATH: conceptos básicos para principiantes;https://www.udemia.cl/xpath-basics-para-principiantes/;Nivel principiante; 40.000 ;8; 878 
desarrollador web;968278;XSLT: conceptos básicos para principiantes;https://www.udemia.cl/xslt-basics-for-beginners/;Todos los niveles; 35.000 ;7; 877 
desarrollador web;525114;Creación de visualizaciones de datos con capacidad de respuesta con D3 JS;https://www.udemia.cl/building-responsive-data-visualizations-with-d3js/;Nivel intermedio; 85.000 ;28; 876 
desarrollador web;525034;Pruebas de la aplicación web Kali Linux;https://www.udemia.cl/kali-linux-web-app-testing/;Todos los niveles; 75.000 ;29; 876 
desarrollador web;720356;Proyectos en Node.js - Aprende con el ejemplo;https://www.udemia.cl/proyectos-en-nodejs/;Todos los niveles; 195.000 ;38; 869 
desarrollador web;431576;Construyendo una red social en PHP y MySQL desde cero;https://www.udemia.cl/red-social-en-php-mysql/;Todos los niveles; 50.000 ;78; 869 
desarrollador web;667992;Aprende el framework de Symfony 3 con ejemplos prácticos;https://www.udemia.cl/learn-symfony-3-framework-by-practical-examples/;Nivel principiante; 125.000 ;48; 867 
desarrollador web;828042;SAP - Aprenda SAPUI5 Desarrollo profesional;https://www.udemia.cl/learn-sapui5/;Nivel principiante; 195.000 ;56; 860 
desarrollador web;712960;Angular 4 - Conceptos, Código y Sabiduría Colectiva;https://www.udemia.cl/angular-2-concepts-code-and-collective-wisdom/;Todos los niveles; 50.000 ;75; 851 
desarrollador web;818958;PHP para el desarrollo de WordPress;https://www.udemia.cl/php-for-wordpress-desarrollo/;Todos los niveles; 35.000 ;16; 850 
desarrollador web;978728;Curso reflexivo de desarrollo web: HTML, Vue.js, PHP, MySQL;https://www.udemia.cl/desarrollo-web-html5-css3-php-oop-and-mysql-database/;Nivel principiante; 200.000 ;536; 842 
desarrollador web;680180;Aprenda a crear aplicaciones web con D3JS;https://www.udemia.cl/learn-to-build-web-apps-using-d3js/;Todos los niveles; 40.000 ;29; 841 
desarrollador web;869448;Creación de video HTML5 interactivo;https://www.udemia.cl/creating-interactive-html5-video/;Todos los niveles; 25.000 ;23; 838 
desarrollador web;1226008;Excelente curso de jQuery: conviértase en desarrollador certificado de jQuery;https://www.udemia.cl/superb-jquery-course/;Todos los niveles; 95.000 ;32; 817 
desarrollador web;576054;Desarrollo de WordPress: temas, complementos y aplicaciones de una sola página;https://www.udemia.cl/wordpress-development-create-wordpress-themes-and-plugins/;Nivel principiante; 150.000 ;131; 817 
desarrollador web;1018530;Cakephp:Creando una aplicación CRUD;https://www.udemia.cl/cakephpcreating-a-crud-application/;Todos los niveles; 40.000 ;7; 803 
desarrollador web;1021594;PHP Zend Framework 2: Creación de una aplicación CRUD;https://www.udemia.cl/zend-framework-2creating-a-crud-application/;Nivel principiante; 40.000 ;9; 802 
desarrollador web;832478;JSON con API de Java, jQuery y JSON REST Web Services;https://www.udemia.cl/aprender-json-con-java-apis-jquery-and-rest/;Nivel principiante; 95.000 ;41; 799 
desarrollador web;935014;Pruebas web simplificadas entre navegadores mediante VirtualBox;https://www.udemia.cl/cross-browser-web-testing-virtualbox/;Nivel principiante; 20.000 ;18; 796 
desarrollador web;910838;El tutorial completo de desarrollo web usando React y Redux;https://www.udemia.cl/el-tutorial-completo-de-desarrollo-web-usando-react-and-redux/;Nivel principiante; 40.000 ;29; 796 
desarrollador web;690966;Aprenda Azure Cloud paso a paso;https://www.udemia.cl/marutiazure/;Nivel principiante; 20.000 ;24; 791 
desarrollador web;145812;HTML PARA PRINCIPIANTES;https://www.udemia.cl/html-5-para-principiantes/;Todos los niveles; 20.000 ;16; 791 
desarrollador web;113888;Escribiendo CSS con {LESS} - Tutorial de Infinite Skills;https://www.udemia.cl/escritura-css-con-menos-tutorial-de-infinite-skills/;Todos los niveles; 50.000 ;25; 788 
desarrollador web;958982;JavaScript: genialidad de JavaScript;https://www.udemia.cl/javascript-javascript/;Nivel principiante; 25.000 ;25; 785 
desarrollador web;913966;HTML: Guía para principiantes de escritura HTML;https://www.udemia.cl/html-guia-principiante/;Todos los niveles; 20.000 ;13; 783 
desarrollador web;1243474;Último diseño de formularios Css y JQuery de principiante a experto;https://www.udemia.cl/ultimate-css-web-form-designing-from-beginner-to-expert/;Nivel principiante; 115.000 ;13; 783 
desarrollador web;862478;Cree su Startup sin codificación (diseñe, desarrolle y envíe);https://www.udemia.cl/buildastartup/;Nivel principiante; 30.000 ;82; 775 
desarrollador web;152244;Diseño Web Responsivo con HTML5 y CSS3 - Introducción;https://www.udemia.cl/diseño-web-responsivo-con-introducción-html5-y-css3/;Nivel principiante; 35.000 ;84; 770 
desarrollador web;969348;AppML: conceptos básicos para principiantes;https://www.udemia.cl/appml-basics-para-principiantes/;Nivel principiante; 30.000 ;8; 770 
desarrollador web;909244;Docker para desarrolladores - Versión más reciente 1.12 con modo Swarm;https://www.udemia.cl/docker-para-desarrolladores/;Nivel principiante; 95.000 ;81; 767 
desarrollador web;971022;ASP: conceptos básicos para principiantes;https://www.udemia.cl/asp-basics-para-principiantes/;Todos los niveles; 35.000 ;8; 764 
desarrollador web;691760;Ajax para principiantes: una introducción muy básica;https://www.udemia.cl/ajax-for-beginners-a-very-basic-introduction/;Nivel intermedio; 65.000 ;18; 755 
desarrollador web;969170;XSD: conceptos básicos para principiantes;https://www.udemia.cl/xsd-basics-for-beginners/;Todos los niveles; 35.000 ;7; 755 
desarrollador web;661878;Aprende a construir aplicaciones web usando Laravel Framework;https://www.udemia.cl/aprender-a-crear-aplicaciones-web-usando-laravel-framework/;Todos los niveles; 30.000 ;39; 746 
desarrollador web;599628;Cómo administrar tu propio VPS y crear sitios web;https://www.udemia.cl/manage-vps/;Nivel principiante; 120.000 ;30; 735 
desarrollador web;1252318;El curso completo de HTML y CSS para principiantes;https://www.udemia.cl/el-curso-completo-html-y-css-para-principiantes/;Todos los niveles; 85.000 ;50; 733 
desarrollador web;631754;Zend Framework 2: Aprende el framework PHP ZF2 desde cero;https://www.udemia.cl/zend-framework-2-from-beginner-to-professional/;Todos los niveles; 40.000 ;37; 723 
desarrollador web;563880;Aplicación de una sola página de MVC 5 usando AngularJS;https://www.udemia.cl/maruti-spa-angularjs/;Todos los niveles; 20.000 ;18; 722 
desarrollador web;956888;Conceptos básicos de Tumult Hype Pro: animaciones HTML5 simplificadas;https://www.udemia.cl/tumult-hype-pro-basics-html5-animations-made-easier/;Todos los niveles; 50.000 ;57; 716 
desarrollador web;352774;Servicios RESTful con ASP.NET Web API;https://www.udemia.cl/restful-services-with-aspnet-web-api/;Todos los niveles; 85.000 ;34; 716 
desarrollador web;1005610;En funcionamiento con Phalcon;https://www.udemia.cl/up-and-running-with-phalcon-php/;Nivel intermedio; 20.000 ;12; 715 
desarrollador web;366608;Creación de aplicaciones web con Spring MVC;https://www.udemia.cl/construyendo-aplicaciones-web-con-spring-mvc/;Todos los niveles; 85.000 ;28; 714 
desarrollador web;959200;JavaScript para principiantes absolutos - Nivel uno;https://www.udemia.cl/javascript-for-absolute-beginners-level-one/;Todos los niveles; 65.000 ;8; 713 
desarrollador web;1128560;JavaScript: conviértase en un desarrollador front-end altamente remunerado;https://www.udemia.cl/javascript-become-highly-paid-front-end-developer/;Todos los niveles; 105.000 ;49; 710 
desarrollador web;511942;Master EmberJS: aprende Ember JS desde cero;https://www.udemia.cl/master-emberjs/;Nivel principiante; 120.000 ;103; 707 
desarrollador web;825752;Angular 2 - Marco superheroico;https://www.udemia.cl/marutiangular2/;Nivel principiante; 20.000 ;30; 702 
desarrollador web;602218;Dominar JavaScript;https://www.udemia.cl/masterización-javascript/;Todos los niveles; 95.000 ;39; 694 
desarrollador web;738552;Construyendo un sitio web con Jekyll;https://www.udemia.cl/construyendo-un-sitio-web-con-jekyll/;Todos los niveles; 20.000 ;21; 686 
desarrollador web;756050;Web Scraping profesional con Java;https://www.udemia.cl/aprende-web-scraping-con-java-en-solo-1-hora/;Todos los niveles; 50.000 ;14; 685 
desarrollador web;1064104;Laravel, la guía completa con proyectos del mundo real;https://www.udemia.cl/mejor-laravel/;Todos los niveles; 200.000 ;125; 676 
desarrollador web;641236;JavaScript básico: Cree 4 proyectos básicos de JavaScript;https://www.udemia.cl/practical-javascript-javascript-basics/;Nivel principiante; 40.000 ;37; 670 
desarrollador web;422012;Consulta de Microsoft SQL Server 2012 - (Examen No. 70-461);https://www.udemia.cl/querying-sql-server-2012-70-461/;Todos los niveles; 85.000 ;115; 666 
desarrollador web;904890;React para estudiantes visuales;https://www.udemia.cl/react-for-visual-learners/;Nivel principiante; 20.000 ;26; 659 
desarrollador web;1109150;API RESTful con Laravel 5.4: Guía Definitiva;https://www.udemia.cl/restful-api-with-laravel-php-homestead-passport-hateoas/;Todos los niveles; 145.000 ;195; 655 
desarrollador web;826366;Creación de un sitio web de membresía ASP.NET MVC 5;https://www.udemia.cl/construyendo-un-sitio-web-de-miembros-de-mvc-5/;Nivel principiante; 95.000 ;239; 654 
desarrollador web;1075570;Curso Perfect React JS - Comprender los detalles relevantes;https://www.udemia.cl/perfect-react-js-course/;Nivel principiante; 200.000 ;25; 653 
desarrollador web;572270;Aplicación web Angularjs-WebApi2-EFCodeFirst en arquitectura de 3 niveles;https://www.udemia.cl/angularjs-webapi2-efcodefirst-web-app-on-3-tier-architecture/;Nivel principiante; 60.000 ;46; 652 
desarrollador web;661780;Promesas de JavaScript: Aplicaciones en ES6 y AngularJS;https://www.udemia.cl/javascript-promises-applications-in-es6-and-angularjs/;Nivel principiante; 75.000 ;20; 651 
desarrollador web;592352;Desarrollo supercargado con Atom Text Editor;https://www.udemia.cl/atom-text-editor/;Todos los niveles; 20.000 ;28; 644 
desarrollador web;564268;Proyectos en Foundation Framework - Aprende construyendo 10 aplicaciones;https://www.udemia.cl/foundation-framework-course/;Todos los niveles; 50.000 ;54; 636 
desarrollador web;996320;Sitio web de carrito de compras desde cero Ecommerce;https://www.udemia.cl/shopping-cart/;Nivel principiante; 200.000 ;54; 633 
desarrollador web;637840;Aprenda Knockout JS Framework desde GroundUp;https://www.udemia.cl/learn-knockout-js-framework-from-groundup/;Todos los niveles; 40.000 ;31; 633 
desarrollador web;468726;Aprendizaje Axure RP;https://www.udemia.cl/aprendizaje-axure-rp/;Nivel principiante; 75.000 ;65; 631 
desarrollador web;947120;Fundamentos de HTML5, CSS3 y JavaScript 2016;https://www.udemia.cl/html5-css3-and-javascript-fundamentals-2016/;Todos los niveles; 115.000 ;7; 627 
desarrollador web;684794;Cree aplicaciones web con EmberJS: el curso completo;https://www.udemia.cl/build-web-apps-using-emberjs-the-complete-course/;Todos los niveles; 40.000 ;31; 627 
desarrollador web;442580;Maestro ASP. NET 4 desde cero;https://www.udemia.cl/masteraspnet/;Nivel principiante; 50.000 ;116; 613 
desarrollador web;986442;Tutorial de JavaScript;https://www.udemia.cl/lets-learn-javascript-by-coding/;Todos los niveles; 180.000 ;37; 613 
desarrollador web;352748;Primeros pasos con Magento;https://www.udemia.cl/empezando-con-magento/;Todos los niveles; 85.000 ;48; 608 
desarrollador web;496006;Aprenda Laravel: cree su aplicación web paso a paso;https://www.udemia.cl/laravel-5-course-learn-php-laravel/;Todos los niveles; 45.000 ;35; 604 
desarrollador web;1127048;ASP.NET C#: sistemas web empresariales de principiante a experto;https://www.udemia.cl/aspnet-c-enterprise-web-systems-from-novice-to-expert/;Nivel principiante; 20.000 ;43; 604 
desarrollador web;1047968;Vue JS 2: de principiante a profesional;https://www.udemia.cl/vuejs-from-beginner-to-professional/;Nivel principiante; 145.000 ;214; 602 
desarrollador web;859446;Desarrollo multiplataforma con ASP.NET Core 1.0 MVC;https://www.udemia.cl/crossplatformaspnetcoremvc/;Todos los niveles; 35.000 ;64; 601 
desarrollador web;1016650;PHP CodeIgniter:Conceptos CRUD en MVC;https://www.udemia.cl/codeignitercrud-conceptos-en-mvc/;Nivel intermedio; 40.000 ;6; 601 
desarrollador web;1142202;Domine Angular 4 con el ejemplo: ¡construya 7 aplicaciones increíbles!;https://www.udemia.cl/learn-angular-4/;Nivel principiante; 195.000 ;84; 596 
desarrollador web;665686;Cree un formulario de suscripción al boletín con PHP/AJAX en 40 minutos;https://www.udemia.cl/php-ajax-form-with-validation-email-ip-tracking-in-40-minutes/;Todos los niveles; 50.000 ;17; 586 
desarrollador web;425084;Administración de bases de datos de Microsoft SQL Server 2012 - 70-462;https://www.udemia.cl/administración-de-microsoft-sql-server-2012-databases-70-462/;Todos los niveles; 60.000 ;98; 586 
desarrollador web;1075662;Aprendizaje de Docker y Kubernetes por laboratorio;https://www.udemia.cl/learning-docker-and-k8s-by-practice/;Nivel principiante; 30.000 ;56; 586 
