"ID_Curso;Nombre curso;URL;Precio;Suscriptores;Vistas;Nivel;Área"
"1046768;El método de piano más rápido del mundo: ¡la revolución del piano!;https://www.udemia.cl/instant-harmonica-play-auld-lang-syne-the-neet-tonight/;95000;13;13;Todos los niveles;Musica"
"719920;Introducción completa a la guitarra para principiantes;https://www.udemia.cl/hands-on-guitar-the-beginners-guide/;40000;4;72;Todos los niveles;Musica"
"931152;Oboe Pro Series - Te va a encantar practicar el Oboe;0;50000;0;0;0;Musica"
"994050;Harmonica Jamz: el único curso de jammin' con amigos;https://www.udemia.cl/instant-harmonica-play-dylans-like-a-rolling-stone-now/;60000;8;11;Todos los niveles;Musica"
"741172;Enseñando música: mejora tus clases de instrumento;https://www.udemia.cl/piano-con-willie-jazz-kids-vol-1/;30000;3;32;Todos los niveles;Musica"
"618396;La teoría y la práctica de los modos en la guitarra;https://www.udemia.cl/instant-harmonica-play-the-drunken-sailor-sea-shanty-now/;35000;0;9;Todos los niveles;Musica"
"1146288;Lecciones de guitarra de blues - Volumen 2 - Fundamentos de blues lento;https://www.udemia.cl/jews-harp-advanced-course/;45000;21;52;Nivel principiante;Musica"
"532572;Divertido curso de rasgueo de ukelele;https://www.udemia.cl/ukulele-2-level-1-key-of-c-and-strums/;45000;10;26;Nivel principiante;Musica"
"681390;Batería para principiantes;https://www.udemia.cl/practica-guitarra-sin-experiencia-previa-y-conviértete-en-un-profesional/;20000;8;14;Todos los niveles;Musica"
"1173716;Fingerpicking Classics - ¡Grandes canciones tocadas al estilo fingerstyle!;https://www.udemia.cl/arpegios-para-guitarra-fácil/;20000;11;23;Nivel principiante;Musica"
"854690;Major Scales and Modes for Chromatic Harmonica;https://www.udemia.cl/instant-harmonica-play-summertime-and-drunken-sailor-now/;20000;1;20;Todos los niveles;Musica"
"1048182;Fundamentos de la guitarra de blues;https://www.udemia.cl/coach-guitar-apprendre-la-guitare-facile-avec-des-couleurs/;50000;107;321;Nivel principiante;Musica"
"618334;violín para principiantes;https://www.udemia.cl/instant-harmonica-play-jazzy-autumn-leaves-now-part-one/;50000;0;10;Nivel principiante;Musica"
"961774;Explosão Pentatónica;https://www.udemia.cl/abc-do-violao-e-guitarra/;55000;5;30;Todos los niveles;Musica"
"1141614;Lecciones de guitarra - Fundamentos de tapping a dos manos;https://www.udemia.cl/el-curso-de-piano-serio/;35000;2;38;Todos los niveles;Musica"
"568322;Introducción a la guitarra solista;https://www.udemia.cl/how-to-play-dan-fogelberg-songs-on-guitar/;20000;8;49;Todos los niveles;Musica"
"217628;Lecciones de piano modernas para principiantes;https://www.udemia.cl/aprende-a-tocar-el-acordeon-de-botones/;20000;6;21;Todos los niveles;Musica"
"760452;Armónica instantánea: ¡toca la vieja canción de Popeye Spinach ahora!;https://www.udemia.cl/castanuelas-por-sevillanas/;20000;0;17;Nivel principiante;Musica"
"636846;Curso de pianista digital: aprende piano y teclado rápido y fácil;https://www.udemia.cl/instant-harmonica-play-the-old-popeye-spinach-song-now/;150000;7;10;Nivel principiante;Musica"
"1104496;Sistema Pentatónico CAGED para Guitarra - Nivel 2;https://www.udemia.cl/instant-harmonica-play-this-classic-game-of-thrones-theme/;45000;13;13;Nivel principiante;Musica"
"758216;Aprende Monstruo GODJ;https://www.udemia.cl/sistema-completo-de-guitarra-ritmica-para-principiantes/;0;29;32;Todos los niveles;Musica"
"933812;Learn to play and improve 12 bar blues harmonica solos;https://www.udemia.cl/instant-harmonica-play-whiskey-in-the-jar-molly-malone/;40000;1;27;Nivel principiante;Musica"
"951608;Piano Runs & Fills #3: Terminaciones de canciones con acordes cromáticos jazzísticos;https://www.udemia.cl/aprende-las-escalas-y-fundamentos-de-viola/;70000;5;38;Todos los niveles;Musica"
"1146368;Aprende a tocar el arpa: curso para principiantes;https://www.udemia.cl/el-curso-de-batería-fácil-para-principiantes/;0;7;12;Todos los niveles;Musica"
"171598;Técnica de guitarra clásica: 80/20;https://www.udemia.cl/rhythm-to-rock-drum-lessons-2/;175000;0;11;Todos los niveles;Musica"
"767400;Aprende a tocar flauta transversal sin complicaciones;https://www.udemia.cl/sevillanas-con-castanuelas/;50000;2;24;Nivel principiante;Musica"
"1152334;Armónica instantánea: ¡toca Amazing Grace con gracia y facilidad!;https://www.udemia.cl/aprende-a-tocar-el-acordeon-de-botones-i/;40000;6;24;Nivel principiante;Musica"
"1113008;Aprende Oud 2;https://www.udemia.cl/construyendo-hasta-barre-chords/;20000;11;12;Todos los niveles;Musica"
"486412;Fundamentos de la guitarra clásica: conceptos básicos, parte 2;https://www.udemia.cl/electricguitarforabsolutebeginners/;95000;1;12;Todos los niveles;Musica"
"618370;Sevillanas con CastaÃ±uelas - Baile y toque al mismo tiempo;https://www.udemia.cl/instant-harmonica-play-jazzy-autumn-leaves-now-part-two/;40000;4;9;Todos los niveles;Musica"
"742300;Guitar Strumming 101 - Diviértete más tocando las canciones que te gustan;https://www.udemia.cl/piano-con-willie-jazz-kids-vol-4/;50000;2;30;Todos los niveles;Musica"
"629704;Aprende guitarra: de cero a fingerpicking de guitarra en 30 días;https://www.udemia.cl/quick-piano-lessons-tutorials-for-drakes-greatest-hits/;50000;4;4;Nivel principiante;Musica"
"749616;Aprende Piano Online-Ambiance Piano Solo;https://www.udemia.cl/alternate-picking-speed-accuracy/;50000;0;83;Nivel principiante;Musica"
"845518;Teoría modal para guitarra (Lecciones de guitarra de Lutz Academy);https://www.udemia.cl/aprender-piano-online-keys-to-the-keyboard/;50000;9;9;Nivel Experto;Musica"
"608436;Sistema completo de guitarra: principiante a avanzado;https://www.udemia.cl/presentacion-du-banjo-tenor/;145000;31;31;Nivel principiante;Musica"
"218540;Sax Solos: ¡Aprende a interpretar tres piezas únicas y divertidas!;https://www.udemia.cl/aprende-a-tocar-el-violin-desde-cero/;50000;4;22;Nivel principiante;Musica"
"812610;Aprende guitarra acústica para la adoración;https://www.udemia.cl/the-music-coach-online-trumpet-lesson-program/;40000;18;35;Nivel principiante;Musica"
"201472;Aprenda el curso de piano de Loreena McKennitt Songs-Quicklessons;https://www.udemia.cl/keyboard-basics/;20000;0;7;Nivel intermedio;Musica"
"741316;Estudios avanzados de clarinete: ¡aprende a dominar el clarinete!;https://www.udemia.cl/piano-con-willie-jazz-kids-vol-2/;50000;3;38;Todos los niveles;Musica"
"190906;Fundamentos de guitarra para principiantes;https://www.udemia.cl/thefretbuzzmodes/;25000;1;7;Nivel principiante;Musica"
"648492;¡Aprende 4 acordes y toca miles de canciones!;https://www.udemia.cl/guitarra-rock/;20000;37;37;Todos los niveles;Musica"
"214770;Play Piano 7: Improvisar en For All We Know en F Key by Ear;https://www.udemia.cl/aprende-a-tocar-musica-cristiana-en-el-piano-y-teclado/;50000;3;13;Todos los niveles;Musica"
"1036338;Aprende a tocar la trompeta;https://www.udemia.cl/instant-harmonica-enjoy-playing-silent-night-tonight/;50000;2;12;Nivel principiante;Musica"
"741388;Improvisación con piano desde el primer día;https://www.udemia.cl/piano-con-willie-jazz-kids-vol-3/;20000;29;29;Nivel principiante;Musica"
"1111562;Piano con Willie: Jazz Kids - Vol 4;https://www.udemia.cl/instant-harmonica-play-acabo-de-llamar-para-decir-que-te-amo/;40000;0;11;Nivel principiante;Musica"
"839032;Aprende a improvisar con la guitarra eléctrica;https://www.udemia.cl/bluegrass-guitar-essentials-webisodes-13-14-15/;50000;0;13;Todos los niveles;Musica"
"818786;Aprenda los conceptos básicos de la flauta carnática del sur de la India - Nivel 2;https://www.udemia.cl/the-music-coach-online-drum-lesson-program/;180000;21;34;Nivel principiante;Musica"
"721202;Guitarra Acústica en Siete Días;https://www.udemia.cl/guitar-201-breakthroughs/;20000;1;49;Nivel principiante;Musica"
"214828;Aprende Travis Picking desde cero;https://www.udemia.cl/aprende-a-tocar-percusiones-congas-bongos-maracas-y-mas/;40000;30;71;Todos los niveles;Musica"
"1076244;¡Motín de acordes de guitarra! Aprende a tocar la guitarra como un Guitar Jedi;https://www.udemia.cl/practical-guitar-theory-level-1/;75000;6;41;Nivel intermedio;Musica"
"211052;Rearmonización de guitarra de jazz para hojas de otoño;https://www.udemia.cl/aprender-a-tocar-la-guitarra-flamenca/;20000;1;23;Nivel principiante;Musica"
"450246;Aprende a tocar la guitarra Principiantes completos Inicio rápido;https://www.udemia.cl/back-in-black-the-acdc-classic-rock-track/;20000;0;72;Todos los niveles;Musica"
"794398;¡7 maneras en que un guitarrista principiante puede sonar mejor al instante!;https://www.udemia.cl/playspacemusic/;0;69;69;Todos los niveles;Musica"
"269830;Aprende a tocar el saxofón: de principiante a profesional en menos de cuatro horas;https://www.udemia.cl/rhythm-to-rock-drum-lesson-5/;50000;9;9;Todos los niveles;Musica"
"933814;Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro;https://www.udemia.cl/instant-harmonica-play-soplado-en-el-viento-popeye-theme/;90000;22;24;Nivel principiante;Musica"
"266004;Trombone Pro Series - Enamórate del trombón;https://www.udemia.cl/rhythm-to-rock-drum-lesson-4/;50000;6;12;Todos los niveles;Musica"
"1149202;Easy Piano Basicsâ„¢ - Aprende a tocar el piano, no se necesita experiencia previa;https://www.udemia.cl/holistic-guitar-solo-essentials/;20000;8;34;Nivel principiante;Musica"
"269832;¡Toca la guitarra y entiende la música de forma rápida y sencilla en 28 días!;https://www.udemia.cl/rhythm-to-rock-drum-lesson-6/;20000;6;13;Nivel intermedio;Musica"
"802040;Blues Master - Professional Techniques Piano Course;https://www.udemia.cl/bluegrass-guitar-essentials-webisodes-3-4/;75000;0;13;Nivel principiante;Musica"
"713492;Fundamentos de la guitarra country;https://www.udemia.cl/mantenimiento-y-octavacion-para-guitarras-electricas/;50000;14;14;Nivel intermedio;Musica"
"1189926;Fundamentos de la guitarra bluegrass: webisodios 1 y 2;https://www.udemia.cl/ukelele-lernen-fuer-papas/;0;14;38;Todos los niveles;Musica"
"1025536;Sistema CAGED para guitarra (Lecciones de guitarra de Lutz Academy);https://www.udemia.cl/coach-guitar-amazing-new-way-to-learn-guitar-with-colors/;50000;15;321;Todos los niveles;Musica"
"205764;Cómo tocar el piano: ¡tu primera lección!;https://www.udemia.cl/rhythm-to-rock-drum-lessons-3/;0;7;12;Nivel principiante;Musica"
"802038;Piano con técnica de construcción Willie con escalas vol. 2;https://www.udemia.cl/bluegrass-guitar-essentials-webisodes-5-6/;40000;3;16;Todos los niveles;Musica"
"818838;Aprende a tocar la guitarra;https://www.udemia.cl/the-music-coach-online-trombone-lesson-program/;50000;1;34;Nivel principiante;Musica"
"771880;Curso de batería para principiantes de Mike G: Parte 2;https://www.udemia.cl/the-music-coach-online-clarinet-lesson-program/;40000;0;41;Todos los niveles;Musica"
"430994;Un año de clases de piano en un fin de semana;https://www.udemia.cl/guitarre-spielen-mein-schonstes-hobby/;20000;25;183;Todos los niveles;Musica"
"1143414;Suonare la Chitarra;https://www.udemia.cl/tin-whistle-basico/;200000;1;53;Todos los niveles;Musica"
"196234;Instant Harmonica: toca ahora Jazzy Autumn Leaves (primera parte);https://www.udemia.cl/facil-piano-aprender-y-tocar-a lo largo/;20000;1;48;Todos los niveles;Musica"
"207408;Estudios avanzados de trompa: ¡aprende a dominar la trompa francesa!;https://www.udemia.cl/aprende-a-tocar-la-guitarra-acustica-como-un-profesional/;50000;0;27;Nivel principiante;Musica"
"1193536;Introducción a la guitarra gitana jazz;https://www.udemia.cl/pentatonic-scales-for-guitarrists/;95000;10;23;Nivel principiante;Musica"
"211780;Construyendo hasta acordes de cejilla;https://www.udemia.cl/aprende-a-tocar-el-teclado-desde-cero/;20000;6;37;Todos los niveles;Musica"
"935900;Fundamentos del saxofón: curso para principiantes;https://www.udemia.cl/pedales-de-efectos-de-bajo/;40000;0;10;Nivel principiante;Musica"
"1114722;Silbato de hojalata básico;https://www.udemia.cl/complete-beginners-introduction-to-guitar/;20000;2;35;Nivel principiante;Musica"
"839028;Fundamentos del bajo caminando;https://www.udemia.cl/bluegrass-guitar-essentials-webisodes-9-10/;50000;3;12;Todos los niveles;Musica"
"213984;APRENDE ARMÓNICA, sorprende a tus amigos y diviértete - es fácil;https://www.udemia.cl/aprender-a-tocar-la-bateria-curso-online/;200000;23;23;Todos los niveles;Musica"
"214794;Lecciones de guitarra - Blind Blake - King Of Ragtime Blues Guitar;https://www.udemia.cl/aprende-a-tocar-ritmo-pop-en-el-piano-y-teclado/;20000;5;9;Todos los niveles;Musica"
"1040596;Bossa Nova - Guitarra para principiantes;https://www.udemia.cl/greensleeves-creative-piano-lessons-course/;20000;6;8;Todos los niveles;Musica"
"832514;Aprende a tocar tus canciones de guitarra favoritas de oído;https://www.udemia.cl/the-music-coach-online-guitar-lesson-program/;50000;11;39;Todos los niveles;Musica"
"218658;101 riffs de blues: aprende cómo lo hacen las superestrellas de la armónica;https://www.udemia.cl/aprende-como-tocar-el-bajo-sexto-curso-en-video/;200000;17;17;Todos los niveles;Musica"
"212492;Armónica instantánea: ¡toca el maravilloso 'Hello' de Adele hoy!;https://www.udemia.cl/aprende-a-tocar-blues-en-el-piano-y-teclado/;20000;3;22;Nivel intermedio;Musica"
"211714;#10 Coordinación de manos - Transferencia de acordes Balada 9 - Clave C y Bb;https://www.udemia.cl/curso-de-guitarra-electrica-guitarra-ritmica/;75000;1;12;Todos los niveles;Musica"
"217540;Armónica instantánea: cómo obtener notas individuales en 5 sencillos pasos;https://www.udemia.cl/aprende-a-tocar-el-bajo-electrico/;20000;10;33;Todos los niveles;Musica"
"839030;Guitar for Christmas!;https://www.udemia.cl/bluegrass-guitar-essentials-webisodes-11-12/;20000;0;24;Todos los niveles;Musica"
"839026;Clarinet Pro Series - Enamórate del clarinete;https://www.udemia.cl/bluegrass-guitar-essentials-webisodes-7-8/;50000;3;10;Nivel principiante;Musica"
"796188;Guitarra para principiantes - Aprende los conceptos básicos;https://www.udemia.cl/curso-de-guitarra-clasica-paso-a-paso/;20000;13;45;Nivel principiante;Musica"
"1198302;Banjo antiguo para principiantes absolutos;https://www.udemia.cl/guitarra-de-blues-electrico-de-estilo-tradicional-para-principiantes/;25000;21;36;Nivel principiante;Musica"
"1244302;150 licks de guitarra de rock que DEBES saber;https://www.udemia.cl/guitar-strumming-101-have-more-fun-playing-songs-you-love/;45000;14;16;Todos los niveles;Musica"
"1104492;Aprendiendo Piano: Ejercicios de calentamiento;https://www.udemia.cl/instant-harmonica-play-the-irish-anthem-danny-boy-today/;0;15;15;Nivel principiante;Musica"
"812602;Play Piano 8 - Play Over the Rainbow de oído e improvisación libre;https://www.udemia.cl/the-music-coach-online-piano-lesson-program/;50000;6;50;Todos los niveles;Musica"
"647884;Pure Rock Guitar: ¡Toca como los dioses del rock!;https://www.udemia.cl/lecciones-de-guitarra-para-principiantes/;45000;5;12;Todos los niveles;Musica"
"217320;Instrumentos de teclado: ¡lee partituras para piano rápidamente!;https://www.udemia.cl/aprende-a-tocar-el-saxofon-tips-para-saxofonistas/;50000;26;26;Nivel principiante;Musica"
"838896;Fundamentos de la música: aprenda a hacer ritmos con el lápiz táctil;https://www.udemia.cl/aprender-piano-online-ambiance-piano-solo/;200000;2;10;Todos los niveles;Musica"
"1144288;Aprende los conceptos básicos de la flauta carnática del sur de la India paso a paso;https://www.udemia.cl/poldark-tv-series-soundtracks-for-piano-quicklessons/;150000;9;9;Todos los niveles;Musica"
"838320;Conceptos básicos del teclado;https://www.udemia.cl/the-art-of-the-blues-shuffle-a-guitarists-guide/;25000;1;11;Nivel principiante;Musica"
"858064;Aprender a tocar la baterÃ­a sin salir de casa;https://www.udemia.cl/beginner-level-popular-piano-program-month-1/;50000;0;13;Nivel intermedio;Musica"
"387064;è¦‹ã ¦ã‚ ã ‹ã‚‹ï1⁄4 ã‚„ã •ã —ã ç‹¬ç¿'ã‚¢ã‚3ã‚®ï1⁄4ˆå...¥é–€ç· ̈ï1 ‼‰TAKAå...ˆç” Ÿã ®ã‚¢ã‚3ãƒ1‚1ãƒ†ã‚£ãƒƒã‚ ̄ã‚®ã‚¿ãƒ1⁄4ãƒ¬¬ãƒƒã‚1ãƒ3â.;https://www.udemia.cl/guitarra-para-principiantes/;20000;3;46;Todos los niveles;Musica"
"212520;Piano con técnica de construcción Willie con escalas vol. 3;https://www.udemia.cl/aprende-a-tocar-ritmos-latinos-en-el-teclado/;40000;1;31;Todos los niveles;Musica"
"212438;Aprende a Tocar Tabla - Los tambores indios;https://www.udemia.cl/aprende-a-tocar-salsa-en-el-piano/;0;0;17;Nivel principiante;Musica"
"806640;Aprenda técnicas divertidas de piano de ensueño # 2 - Toque Silver Bells;https://www.udemia.cl/blues-master-advanced-techniques-piano-course/;80000;6;14;Todos los niveles;Musica"
"34332;Lecciones de guitarra - Esenciales de selección económica;https://www.udemia.cl/aprende-a-tocar-la-guitarra/;35000;5;25;Nivel intermedio;Musica"
"1223570;Lecciones de flauta para principiantes;https://www.udemia.cl/learn-how-to-play-25-hip-hop-classic-songs-ch2/;95000;0;27;Todos los niveles;Musica"
"944550;Velocidad y precisión de recolección alternativas;https://www.udemia.cl/learn-piano-online-a-quiet-solace-piano-solo/;20000;4;10;Nivel intermedio;Musica"
"339382;Aprende a tocar la guitarra acústica como un profesional;https://www.udemia.cl/guitar-for-christmas/;50000;0;17;Todos los niveles;Musica"
"219756;Armónica instantánea: ¡toca canciones navideñas y de cumpleaños ahora!;https://www.udemia.cl/aprende-a-tocar-flauta-transversal-curso-en-video/;40000;0;23;Nivel principiante;Musica"
"218596;piano con willie: blues n' boogie vol. 1;https://www.udemia.cl/aprende-a-tocar-la-trompeta-desde-cero/;40000;26;30;Nivel principiante;Musica"
"211026;Piano - Círculo de quintas para tocar una canción en 12 teclas en 12 días;https://www.udemia.cl/aprende-a-tocar-jazz-y-ritmos-latinos-en-la-guitarra/;95000;16;17;Nivel principiante;Musica"
"594852;Percusión mundial: lecciones completas para todos;https://www.udemia.cl/getting-started-with-power-chords/;40000;9;27;Todos los niveles;Musica"
"1058262;Armónica Instantánea - Navidad. Juega Jingle Bells Parte 1 ahora;https://www.udemia.cl/the-major-scales-for-chromatic-harmonica/;20000;11;14;Todos los niveles;Musica"
"552606;Solos de trompa francesa: ¡aprende a interpretar tres piezas divertidas!;https://www.udemia.cl/beginner-guitar-essentials/;50000;1;45;Todos los niveles;Musica"
"1216752;Aprende a tocar Música Cristiana en el piano y teclado;https://www.udemia.cl/diegogil-edd/;20000;3;19;Todos los niveles;Musica"
"208126;Aprende a tocar ritmo pop en el piano y teclado;https://www.udemia.cl/aprende-a-tocar-los-mejores-solos-en-la-guitarra-electrica/;20000;1;16;Nivel principiante;Musica"
"556076;Piano con técnica de construcción Willie con escalas vol. 1;https://www.udemia.cl/guitar101/;40000;8;8;Todos los niveles;Musica"
"1174974;Play By Ear #4: Toca la canción de oído con 3 acordes usando cualquier tecla;https://www.udemia.cl/harmonia-tonal/;95000;10;10;Todos los niveles;Musica"
"218856;El curso de batería fácil para principiantes;https://www.udemia.cl/aprende-a-tocar-la-flauta-dulce-video-curso/;25000;4;23;Todos los niveles;Musica"
"1129652;Aprende a tocar el violín irlandés;https://www.udemia.cl/haqzhind/;60000;7;7;Nivel principiante;Musica"
"765056;El método de guitarra de 7 días;https://www.udemia.cl/guitar-fundamentals-for-beginners/;20000;4;11;Todos los niveles;Musica"
"1144780;Domina el fagot - ¡Instrucción intermedia simplificada!;https://www.udemia.cl/patriciochurchesonlinebatterycourse/;50000;3;17;Nivel principiante;Musica"
"214218;Ejecuciones y rellenos de piano n.º 2: Reproducir ejecuciones en cascada para la introducción;https://www.udemia.cl/aprende-a-tocar-jazz-salsa-y-blues-en-el-piano/;70000;10;23;Todos los niveles;Musica"
"204014;#4 Coordinación de manos de piano: Ejecuciones divertidas de piano en 2 tiempos Tecla C;https://www.udemia.cl/aprende-a-tocar-el-piano-desde-cero/;75000;3;16;Todos los niveles;Musica"
"917176;¡Aprende flauta RÁPIDO!;https://www.udemia.cl/violin-for-beginners/;45000;18;18;Todos los niveles;Musica"
"1236576;Curso divertido de ukelele para principiantes;https://www.udemia.cl/learn-to-play-and-improve-12-bar-blues-harmonica-solos/;55000;27;27;Nivel intermedio;Musica"
"806642;Armónica instantánea: ¡toca el maravilloso Valens La Bamba ahora!;https://www.udemia.cl/blues-master-professional-techniques-piano-course/;20000;4;16;Nivel principiante;Musica"
"809492;Lecciones de ukelele para principiantes: acelera tu aprendizaje;https://www.udemia.cl/drums-101/;20000;8;17;Todos los niveles;Musica"
"212506;Estudios avanzados de bombardino: ¡aprende a dominar el bombardino!;https://www.udemia.cl/ahora-aprende-a-tocar-jazz-en-el-piano/;50000;7;9;Nivel principiante;Musica"
"513528;Clases de saxofón tenor para principiantes;https://www.udemia.cl/curso-de-guitarra-para-principiantes2/;95000;5;7;Nivel intermedio;Musica"
"219844;Piano sin consolidar. Método de aprendizaje del piano, un curso para principiantes;https://www.udemia.cl/aprende-a-tocar-el-clarinete-curso-en-video/;195000;1;26;Todos los niveles;Musica"
"207304;Armónica instantánea: ¡disfruta tocando Silent Night esta noche!;https://www.udemia.cl/aprende-a-tocar-la-guitarra-electrica/;40000;3;39;Todos los niveles;Musica"
"219878;30 días de inicio de guitarra para el éxito;https://www.udemia.cl/aprende-a-tocar-el-contrabajo-sin-complicaciones/;105000;4;20;Nivel principiante;Musica"
"545036;Domina el clarinete: ¡Instrucción intermedia simplificada!;https://www.udemia.cl/saxophone-essentials-beginners-course/;50000;11;16;Todos los niveles;Musica"
"383852;Guitarra práctica: la guía para principiantes;https://www.udemia.cl/88-logic-the-ultimate-piano-learning-course-;20000;5;5;Nivel principiante;Musica"
"388712;Cómo diseñar tu propia guitarra;https://www.udemia.cl/aprende-a-tocar-la-guitarra-en-un-dia/;50000;14;14;Todos los niveles;Musica"
"632234;Lecciones de guitarra: 50 licks esenciales de legato rápido;https://www.udemia.cl/guitar-chords-and-basic-strumming/;35000;9;35;Nivel principiante;Musica"
"847808;Aprende a tocar el violín desde cero;https://www.udemia.cl/takalittle3/;50000;1;36;Todos los niveles;Musica"
"785210;Secretos del diapasón de la guitarra;https://www.udemia.cl/the-music-coach-online-flute-lesson-program/;55000;13;41;Nivel principiante;Musica"
"195196;¡Escuela de blues! Un curso para principiantes en blues piano e improvisación;https://www.udemia.cl/aprender-a-improvisar-con-la-guitarra-electrica/;120000;19;19;Todos los niveles;Musica"
"594854;Toma tu técnica de pedal doble para una nueva patada;https://www.udemia.cl/empezando-en-la-guitarra-acustica/;40000;4;28;Todos los niveles;Musica"
"963664;Instant Harmonica - ¡Toca la genial melodía Dirty Old Town ahora!;https://www.udemia.cl/aprender-piano-online-nightly-piano-solo/;40000;8;11;Nivel principiante;Musica"
"1124590;Aprende 10 Melodías Escocesas Piano Nivel Fácil;https://www.udemia.cl/aprender-a-tocar-la-trompeta/;45000;1;24;Todos los niveles;Musica"
"687742;Guitarra - 12 patrones de rasgueo que debes conocer para guitarra;https://www.udemia.cl/takalittle2/;50000;40;47;Nivel principiante;Musica"
"1243162;Rhythm to Rock Drum Lesson 5;https://www.udemia.cl/las-escalas-en-el-boton-accordion/;20000;3;21;Todos los niveles;Musica"
"1195742;Aprendiendo piano: Lectura de piezas clásicas Vol.II;https://www.udemia.cl/the-music-coach-online-spirit-drum-course-i/;40000;4;86;Nivel principiante;Musica"
"834422;banjo tenor;https://www.udemia.cl/curso-de-teclado-evangelio-modulo-1/;40000;6;26;Todos los niveles;Musica"
"448250;Diviértete con el piano de blues para principiantes;https://www.udemia.cl/improvisacion-de-guitarra/;75000;10;10;Nivel principiante;Musica"
"968026;Armónica instantánea: ¡toca ahora a la maravillosa lavandera irlandesa!;https://www.udemia.cl/aprender-a-tocar-tabla/;40000;8;20;Todos los niveles;Musica"
"730702;Fingerpicking para guitarra;https://www.udemia.cl/ukelele-3-canciones-para-aprender-en-7-dias/;20000;4;11;Nivel intermedio;Musica"
"724436;Instant Harmonica: toca Summertime en 8 lecciones fáciles y divertidas;https://www.udemia.cl/guitarra-acustica-en-siete-dias/;40000;7;38;Nivel principiante;Musica"
"939636;Domina el corno francés: instrucción intermedia simplificada;https://www.udemia.cl/coaching-bundle-guitar-for-music-educators-part-2/;50000;6;6;Todos los niveles;Musica"
"974704;Curso de piano Quicklessons - ¡Aprende a tocar el piano de oído!;https://www.udemia.cl/aprender-piano-online-in-the-garden-piano-solo/;200000;11;11;Todos los niveles;Musica"
"944804;Curso intensivo de guitarra (no se necesita experiencia);https://www.udemia.cl/coaching-bundle-guitar-for-music-educators-part-1/;0;5;5;Todos los niveles;Musica"
"1150468;Aprende a tocar el saxofón como siempre has querido;https://www.udemia.cl/ukulele-lernen-fur-papas-mit-aram-sam-sam/;20000;1;37;Nivel principiante;Musica"
"1261210;Improvisar 'E Lucevan le Stelle on Piano' de Puccini;https://www.udemia.cl/suonare-la-chitarra/;20000;3;22;Nivel principiante;Musica"
"1232728;Piano con Willie: Jazz Kids - Vol 3;https://www.udemia.cl/learn-loreena-mckennitt-songs-quicklessons-piano-course/;40000;1;6;Nivel principiante;Musica"
"1265814;Curso de ejercicios tecnicos al piano Vol.2;https://www.udemia.cl/abrsm-grade-iii-piano-class-handel-sonatina-in-g-2017-2018/;50000;1;5;Nivel principiante;Musica"
"1272282;ARPA Y ALMA | Aprende los secretos de la armónica;https://www.udemia.cl/learn-vikings-soundtracks-on-the-piano-by-ear/;35000;8;8;Todos los niveles;Musica"
"603902;Clases de guitarra acústica de blues;https://www.udemia.cl/curso-de-didgeridoo-nivel-principiante/;0;31;31;Nivel principiante;Musica"
"1026760;Piano From Zero To Pro - Esenciales para principiantes para el piano;https://www.udemia.cl/coaching-bundle-rhythm-instruction-for-music-educators-p1/;70000;6;6;Todos los niveles;Musica"
"1214670;Drumming 101: The Essential Elements;https://www.udemia.cl/como-afinar-su-propio-piano/;50000;0;6;Nivel principiante;Musica"
"993892;Lecciones de guitarra para principiantes: Aprende a tocar la guitarra hoy (WAVE 1);https://www.udemia.cl/beginners-guitar-course-try-it-and-love-it-method/;45000;16;16;Todos los niveles;Musica"
"1216340;improvisación de Guitarra;https://www.udemia.cl/aprender-a-jugar-dulce-hijo-mio/;20000;0;23;Todos los niveles;Musica"
"1026762;Esenciales del piano gospel;https://www.udemia.cl/coaching-bundle-rhythm-instruction-for-music-educators-p2/;30000;7;7;Nivel principiante;Musica"
"1223240;Lecciones de guitarra de blues - Volumen 1 - Blues Shuffle Essentials;https://www.udemia.cl/learn-pirates-of-the-caribbean-by-ear-on-the-piano/;45000;6;6;Todos los niveles;Musica"
"1224186;Aprende todos los secretos de la guitarra flamenca;https://www.udemia.cl/aprende-a-tocar-el-piano-como-un-profesional/;50000;2;13;Nivel principiante;Musica"
"1234656;Curso de ejercicios tecnicos al piano Vol.1;https://www.udemia.cl/4-week-rhythm-mastery/;60000;9;28;Todos los niveles;Musica"
